formula,BG,fidelity,fidelity_name,fidelity_id
Li2CuCd,0.0,2,scan,1
NaSn,0.0,2,scan,1
Cl2TeCe2,0.0,2,scan,1
CoNiIr,0.0,2,scan,1
PNb2,0.0,2,scan,1
Mg2GePt,0.0,2,scan,1
CrMn2Os,0.0,2,scan,1
Pd3In2Pr,0.0,2,scan,1
CdTbAu2,0.0,2,scan,1
In2BaBi2,0.0,2,scan,1
Al3MnSn2Tb3,0.0,2,scan,1
H2Li2N2Mg,3.0278,2,scan,1
Mg2SiZn3,0.0,2,scan,1
CGe2Y2Ru2,0.0,2,scan,1
N2PrHf,0.0,2,scan,1
F3CsAu,0.8313,2,scan,1
LiScNi2As2,0.0,2,scan,1
Al5SrAu2,0.0,2,scan,1
S4TeNp,0.5779,2,scan,1
HSeTh,0.0,2,scan,1
O4CaSrPb,1.7853,2,scan,1
H4CaAu,0.0,2,scan,1
Li17O6Cl5,2.8232,2,scan,1
MgGaRu,0.0,2,scan,1
ZnSr2Pt2,0.0,2,scan,1
ZrIr2,0.0,2,scan,1
Ge3NbPr,0.0,2,scan,1
Li2F6Np,2.3752,2,scan,1
Cu3Rh2Dy,0.0,2,scan,1
Sm3Tm,0.0,2,scan,1
O6TiZnSm2,3.6034,2,scan,1
H4NSe4MoAg,0.9715,2,scan,1
MgGa3,0.0,2,scan,1
ZnHf2Pt2,0.0,2,scan,1
MgRuHo,0.0,2,scan,1
BeGeCe,0.0,2,scan,1
AsPdLu,0.0,2,scan,1
Mg3Ga3Ge2Ir,0.0,2,scan,1
Ni2InTb2,0.0,2,scan,1
As2Y6Pt,0.0,2,scan,1
Se3Pd2,0.0,2,scan,1
O5TiLu2,3.5264,2,scan,1
AlSi2Ca,0.0,2,scan,1
HLiSr3,0.0,2,scan,1
CaPt2Bi2,0.0,2,scan,1
CoSe3YCs,0.0,2,scan,1
LiCaTl2,0.0,2,scan,1
O8S2RbIr,2.353,2,scan,1
Al7Au2Np3,0.0,2,scan,1
MgAs4Pd6,0.0,2,scan,1
MgCu2Pm,0.0,2,scan,1
Ti2Ga4La,0.0,2,scan,1
Li2EuPb,0.0,2,scan,1
CaCo2Zn,0.0,2,scan,1
AlGeTb,0.0,2,scan,1
SiTcLa2,0.0,2,scan,1
Sc2As2Ba,0.0,2,scan,1
LiF6FeCs2,0.0,2,scan,1
P2Cu3Rb3,1.6106,2,scan,1
GeTaPt,0.0,2,scan,1
CuDy2,0.0,2,scan,1
AsZr2Te,0.0,2,scan,1
I2Ba,3.6682,2,scan,1
SiCrZr,0.0,2,scan,1
SiLaHg,0.0,2,scan,1
Si2LaRe4,0.0,2,scan,1
CuZn2Ho,0.0,2,scan,1
Ga2RbPt,0.0,2,scan,1
NaCu2Sb2Gd,0.0,2,scan,1
B2Ru3Ho,0.0,2,scan,1
YCdIn2,0.0,2,scan,1
NiTe2,0.0,2,scan,1
Al3Si2CoPr3,0.0,2,scan,1
RhSb2Ho6,0.0,2,scan,1
F6KScCs2,7.8529,2,scan,1
O6CrFeSr2,0.0,2,scan,1
Cu5Pt3,0.0,2,scan,1
PHg3,0.0,2,scan,1
OGaHo3,0.0,2,scan,1
Ga2Rh3Pr,0.0,2,scan,1
CoY3,0.0,2,scan,1
SnLa2Au,0.0,2,scan,1
Ni4SnLu,0.0,2,scan,1
AlCr2,0.0,2,scan,1
Ga7AgBa2,0.0,2,scan,1
Al2NiI8,0.9714,2,scan,1
PBa2,0.0,2,scan,1
HCo2NiTa,0.0,2,scan,1
Ni2Ge2Eu,0.0,2,scan,1
O10S2KCu2,0.0831,2,scan,1
O6ZnTa2,3.2983,2,scan,1
In5Sb,0.0,2,scan,1
TiGeNd,0.0,2,scan,1
HGeInEu,0.0,2,scan,1
RuIn3Lu2,0.0,2,scan,1
CMgCe2,0.0,2,scan,1
NTa2,0.0,2,scan,1
B2O6MgCa2,4.6757,2,scan,1
Cl6SbCs3,3.5994,2,scan,1
Al3Si2PdPu3,0.0,2,scan,1
BO3Tb,5.0946,2,scan,1
OPdLu3,0.0,2,scan,1
O2AsLa2,0.0,2,scan,1
HMnPt3,0.0,2,scan,1
AlScZr,0.0,2,scan,1
CSnTh2,0.0,2,scan,1
HGaSrPb,0.0,2,scan,1
S4Ti2V,0.0,2,scan,1
Li2Sb2Bi,0.0,2,scan,1
CdTbPt,0.0,2,scan,1
Si3YIr,0.0,2,scan,1
LiGa2Ru,0.0,2,scan,1
F6Cs2Pa,0.0353,2,scan,1
H8Mg2BaPt,0.0,2,scan,1
Si2Co3Pa,0.0,2,scan,1
YInLa2,0.0,2,scan,1
CrCo2Ni,0.0,2,scan,1
P2Ni2Cs,0.0,2,scan,1
O2YBi,0.0,2,scan,1
Ga4Nb2Ho,0.0,2,scan,1
K3RbCd,0.0,2,scan,1
O6NbEu2Lu,0.2392,2,scan,1
MnZn2Cd,0.0,2,scan,1
N2FeNd2,0.0,2,scan,1
K3Ge4Rh4,0.0,2,scan,1
Al3Ge2Nd2,0.0,2,scan,1
HZrRh3,0.0,2,scan,1
Si2Tb2Tl,0.0,2,scan,1
AlSc2Hg,0.0,2,scan,1
Sr3Ba4,0.0,2,scan,1
SNd,0.0,2,scan,1
Al9Co2Rb,0.0,2,scan,1
CSiRu2Tb,0.0,2,scan,1
CuSrIn3,0.0,2,scan,1
OF5TiZnCs,3.583,2,scan,1
Al5FeNd,0.0,2,scan,1
AlCl6InCs2,3.1814,2,scan,1
Li2AgAu,0.0,2,scan,1
BCo2Ga2Th,0.0,2,scan,1
Mg2RhIn,0.0,2,scan,1
SClTi,0.0,2,scan,1
SrAg2Sm,0.0,2,scan,1
Mg2SmAu,0.0,2,scan,1
ClGaLu,0.0,2,scan,1
As2TmAu,0.0,2,scan,1
Ge2RhHo,0.0,2,scan,1
SiAu2Tl,0.0,2,scan,1
Mg4CaZn8,0.0,2,scan,1
Ag2TlPu,0.0,2,scan,1
CrBr2Hg,1.0674,2,scan,1
O6YZrBa2,0.0,2,scan,1
Fe4CdHo,0.0,2,scan,1
O7ScGe2Er,4.6841,2,scan,1
GaPdSn,0.0,2,scan,1
Br3CsHg,0.0,2,scan,1
Se2Tb,0.0,2,scan,1
PPd5Th,0.0,2,scan,1
NaPCl6Cs2,2.8963,2,scan,1
CNd2,0.0,2,scan,1
ZnSe3LuTl,2.25,2,scan,1
Si2Sb2Ho5,0.0,2,scan,1
LiAgPb,0.0,2,scan,1
LiSbPt,0.0,2,scan,1
H5LiBN,4.617,2,scan,1
O6InBa2Ir,0.0,2,scan,1
CAlU2,0.0,2,scan,1
O6CrBa2Bi,0.0,2,scan,1
SiEuPt2,0.0,2,scan,1
LiPPr,0.0,2,scan,1
Ni2InTh,0.0,2,scan,1
Si2Ni3Y,0.0,2,scan,1
PPd5Nd,0.0,2,scan,1
O6AgBa2Sm,0.9993,2,scan,1
Ga4Nb2Pu,0.0,2,scan,1
O2CrRb2,0.3803,2,scan,1
CuRbIn2,0.0,2,scan,1
CoIn6Sn2,0.0,2,scan,1
CdSnSm,0.0,2,scan,1
TmMg5,0.0,2,scan,1
Al3Ge2Dy,0.0,2,scan,1
Li3O8TiCr3,1.521,2,scan,1
AlMo4,0.0,2,scan,1
F6NdEr,7.762,2,scan,1
SBr2Tb2,0.0,2,scan,1
Co2GaTh,0.0,2,scan,1
Al3CrTm2,0.0,2,scan,1
Be2TaRe,0.0,2,scan,1
S2KZr,0.0,2,scan,1
O8Co4Te,0.0,2,scan,1
Rh7Er,0.0,2,scan,1
O6Ba2DyTa,4.0033,2,scan,1
CrNi4Lu,0.0,2,scan,1
Rh2NdDy,0.0,2,scan,1
H5O6PCa,5.4628,2,scan,1
MgSiS4Tl2,1.0704,2,scan,1
F2PCl,5.272,2,scan,1
SeBrAg2,0.0,2,scan,1
KBr6Rb2In,3.0935,2,scan,1
CoNi2Th,0.0,2,scan,1
GaSn2Pb2,0.0,2,scan,1
BaLaHg2,0.0,2,scan,1
Al3Tb2Au,0.0,2,scan,1
Li4P4Nd3,0.0,2,scan,1
NaPd2Pb2,0.0,2,scan,1
LiPdLu2,0.0,2,scan,1
O8As2BaHf,4.501,2,scan,1
Lu3Ir,0.0,2,scan,1
P2S7KTl,1.1423,2,scan,1
Sn3Tm3Ir2,0.0,2,scan,1
CuGe2Ba,0.0,2,scan,1
C3Tb2W2,0.0,2,scan,1
SrYPb,0.0,2,scan,1
LiTe2Ho,1.0463,2,scan,1
O4S2Cu2As2Dy,0.0,2,scan,1
GaCe2Au,0.0,2,scan,1
N2TmTa,0.0,2,scan,1
Co4As3Rb,0.0,2,scan,1
HTiFe,0.0,2,scan,1
LiMgPtTl,0.0,2,scan,1
O2Cl4Cs2Os,1.9451,2,scan,1
O4PdBa2,0.0,2,scan,1
Ni4GaLa,0.0,2,scan,1
CuCd2Au,0.0,2,scan,1
In6DyIr4,0.0,2,scan,1
F6CoNp,1.9675,2,scan,1
ClRuSm,0.0,2,scan,1
SrPd5,0.0,2,scan,1
Fe5Co,0.0,2,scan,1
Br2SnSm2,0.0,2,scan,1
Ti2GaW,0.0,2,scan,1
EuPtPb3,0.0,2,scan,1
AlHf3,0.0,2,scan,1
Cu2ZnGeSe4,0.0,2,scan,1
F4CsNd,7.071,2,scan,1
O8Mn5,0.0,2,scan,1
OZnSbLa,0.0,2,scan,1
Ti2CoAs,0.0,2,scan,1
F6Rb2CsLa,6.2808,2,scan,1
CuZr2Au,0.0,2,scan,1
GaInAc2,0.0,2,scan,1
Al4ScFe,0.0,2,scan,1
PPu,0.0,2,scan,1
AgInEr2,0.0,2,scan,1
O8S2RbAu,1.9076,2,scan,1
BrTeBi,1.2683,2,scan,1
Ru5Rh3,0.0,2,scan,1
Se4Ag2SnHg,0.0283,2,scan,1
B12Pr,0.0,2,scan,1
Si2Pd2Ho,0.0,2,scan,1
Rb3Pt7,0.0,2,scan,1
Mg2As2Hg,0.0,2,scan,1
Ag2PrTb,0.0,2,scan,1
K2HgPb,0.0,2,scan,1
DyPt8,0.0,2,scan,1
SiYPt,0.0,2,scan,1
AlPd2Ba2,0.0,2,scan,1
Fe2SnCe,0.0,2,scan,1
O3Bi2,2.269,2,scan,1
Ga4LuIr,0.0,2,scan,1
CCr2,0.0,2,scan,1
Cl3TiRb,0.0,2,scan,1
Mo2Tc,0.0,2,scan,1
TaOs2Ir,0.0,2,scan,1
TcBaLa3,0.0,2,scan,1
MgPt5Bi,0.0,2,scan,1
O4F2TiNbTl,3.0995,2,scan,1
MgNi4Y,0.0,2,scan,1
Ni3Hf2,0.0,2,scan,1
H3RuHf,0.0,2,scan,1
ZnSnHf2,0.0,2,scan,1
Cl4CoBr2Rb2,0.0,2,scan,1
Si4Y3Os4,0.0,2,scan,1
GeI2,1.716,2,scan,1
AlRh2Pt,0.0,2,scan,1
N2SrZr,0.5727,2,scan,1
Hg5Pb,0.0,2,scan,1
KPd3In2,0.0,2,scan,1
CNi3In,0.0,2,scan,1
MnY2Ag,0.0,2,scan,1
H6Li2Pt,3.1487,2,scan,1
AlW2,0.0,2,scan,1
Cl4Rb2PdI2,0.7254,2,scan,1
NFe3As,0.0,2,scan,1
CuPd2Tm3,0.0,2,scan,1
CaGe2Pd,0.0,2,scan,1
PPdSm,0.0,2,scan,1
BeOSc3,0.0,2,scan,1
CaGa3Pt,0.0,2,scan,1
VGe3Pr,0.0,2,scan,1
Zn2In,0.0,2,scan,1
MgSe4Pm2,1.9416,2,scan,1
AlS3Ni2,0.0,2,scan,1
Na2MgS4Pb,1.8227,2,scan,1
Zn2YIr2,0.0,2,scan,1
Li3O8Mn4,0.0,2,scan,1
Zn7Ir,0.0,2,scan,1
Ca3In,0.0,2,scan,1
CaEuTl2,0.0,2,scan,1
H2Th,0.0,2,scan,1
H3TmOs,0.0,2,scan,1
CeTmTl2,0.0,2,scan,1
F7K3Cr2,0.0,2,scan,1
LiF4Ag2,0.0,2,scan,1
P2NiLa2,0.0,2,scan,1
Li3O6VNb2,0.5315,2,scan,1
B2O6TiBa,2.8511,2,scan,1
FeRh2,0.0,2,scan,1
CrNi2Mo,0.0,2,scan,1
NaGa4Tm,0.0,2,scan,1
CdInSm,0.0,2,scan,1
TbLu,0.0,2,scan,1
CoNi2La,0.0,2,scan,1
GaInSn2,0.0,2,scan,1
MnZr2In,0.0,2,scan,1
Rh2La2Au,0.0,2,scan,1
F6Rb2IrTl,2.7106,2,scan,1
NaP2Cu2Th,0.0,2,scan,1
CoSnHo,0.0,2,scan,1
Zn2Sb2Sm,0.0,2,scan,1
Si2RhLu,0.0,2,scan,1
Te2Tb6Au,0.0,2,scan,1
O6NiBa2Os,0.0,2,scan,1
CoBrHf,0.0,2,scan,1
Al2MnPa6,0.0,2,scan,1
AlCrMn2,0.0,2,scan,1
Cu2Sm2Tl,0.0,2,scan,1
F6K2YAg,2.842,2,scan,1
BAl2BaOs2,0.0,2,scan,1
TbTmPb2,0.0,2,scan,1
MgSe2Y,0.0,2,scan,1
LiSb2Tl,0.0,2,scan,1
Al2Tb3Pt4,0.0,2,scan,1
PdCd2Pt,0.0,2,scan,1
Ru2SnLu,0.0,2,scan,1
LiCaIn4,0.0,2,scan,1
TiTc2Ta,0.0,2,scan,1
Sc5Rh,0.0,2,scan,1
RuRe2Pt,0.0,2,scan,1
LiNi2Sb2Pu,0.0,2,scan,1
KTeAu,0.0,2,scan,1
Al7ErAu3,0.0,2,scan,1
MnFeIr2,0.0,2,scan,1
Al2NiLa6,0.0,2,scan,1
ClTeAu,1.015,2,scan,1
S3Mo3Cs,0.0,2,scan,1
NOSb,0.0,2,scan,1
Te2WTh6,0.0,2,scan,1
H6Sr2Ru,2.6713,2,scan,1
H3LiEu,0.0,2,scan,1
MgGaEr,0.0,2,scan,1
MgCo2Er2,0.0,2,scan,1
NNaGe,2.1025,2,scan,1
CSc2Sb,0.0,2,scan,1
Li2PRh,0.0,2,scan,1
NiSbCe,0.0,2,scan,1
YCe3,0.0,2,scan,1
BBaPt4,0.0,2,scan,1
Al3AgSn2Dy3,0.0,2,scan,1
Ti3TeI7,0.8366,2,scan,1
Cl2Y2Pb,0.0,2,scan,1
AsCeTb,0.0,2,scan,1
As2IPb2,0.0,2,scan,1
CaCuZn2,0.0,2,scan,1
AgLaHg,0.0,2,scan,1
BNbRh,0.0,2,scan,1
Al2P2Rb,0.0,2,scan,1
CuZnAs2Tb,0.0,2,scan,1
AlHo2Os2,0.0,2,scan,1
Ni2Ge2Nd,0.0,2,scan,1
SrRhSn2,0.0,2,scan,1
HO3SRb,5.2587,2,scan,1
Yb2Fe3Si5,0.0,2,scan,1
B2O6MgBa2,5.4932,2,scan,1
O4NaPSn,3.1163,2,scan,1
O2FCl,4.0274,2,scan,1
O4Pd2Nd,0.0,2,scan,1
O2CuBrBa2,2.5931,2,scan,1
Sb2Hf6Au,0.0,2,scan,1
N2O3Zr3,3.2523,2,scan,1
O4TcAu,1.0813,2,scan,1
EuPt2Au3,0.0,2,scan,1
As2CdBa,0.0633,2,scan,1
Li2Si2SrRh2,0.0,2,scan,1
H6O7SCr,2.0559,2,scan,1
MgSnPm2,0.0,2,scan,1
Be2CrMo2,0.0,2,scan,1
C3Dy2W2,0.0,2,scan,1
Rh2HfIr,0.0,2,scan,1
FeGe2Ho6,0.0,2,scan,1
Ag2DyTm,0.0,2,scan,1
C4VNb2Hf,0.0,2,scan,1
NaTmPb2,0.0,2,scan,1
Se3Tm4Pb,0.0,2,scan,1
Be2ScRh2,0.0,2,scan,1
ZrMo2,0.0,2,scan,1
SiInBa2,0.0,2,scan,1
RuTe2Er6,0.0,2,scan,1
AlY2Ag2,0.0,2,scan,1
MgPd2Dy2,0.0,2,scan,1
OAlI,2.268,2,scan,1
H8Mg2CrPu,0.0,2,scan,1
S3CuSrY,1.5035,2,scan,1
F6PrHg,0.0,2,scan,1
F6K2CrRb,3.9925,2,scan,1
Cr2CuSe4,0.0,2,scan,1
NiTaOs2,0.0,2,scan,1
Ge2Sr3Sn2,0.0,2,scan,1
SiNiU,0.0,2,scan,1
NPr3Hg,0.0,2,scan,1
GaRu2Pa,0.0,2,scan,1
Zr2Ag,0.0,2,scan,1
MnCu4Cd,0.0,2,scan,1
MgDy2Ir2,0.0,2,scan,1
RhCdSm,0.0,2,scan,1
Mg2KCd2,0.0,2,scan,1
H4K2Ca,3.8524,2,scan,1
O6Sr2NbNd,3.5227,2,scan,1
S4GaBrBi2,1.8033,2,scan,1
HMnPd2Cd,0.0,2,scan,1
Si2NiGa3Y3,0.0,2,scan,1
Cu2Tm2Tl,0.0,2,scan,1
F6TiRb2Cs,0.0,2,scan,1
GaInI2,0.8214,2,scan,1
CaSrAg4,0.0,2,scan,1
MgRh2Pr2,0.0,2,scan,1
Cd2SbHg,0.0,2,scan,1
Fe8Pu,0.0,2,scan,1
LiCdSn2,0.0,2,scan,1
CaZn2Sb2,0.0,2,scan,1
PCaAu2,0.0,2,scan,1
CdSnPb2,0.0,2,scan,1
Li2YAg2,0.0,2,scan,1
Li2SiGeSe4,1.934,2,scan,1
O7K2Se2,3.5364,2,scan,1
Na2InBa2,0.0,2,scan,1
Na2KCs2,0.0,2,scan,1
BrSr2Tl,0.0,2,scan,1
ZnAgHo,0.0,2,scan,1
Mg2As2Pb,0.0,2,scan,1
LiInI3,0.0,2,scan,1
MnSe3HoTl,0.7839,2,scan,1
ScAg7,0.0,2,scan,1
MoRh2Pt,0.0,2,scan,1
Mg3Sb2,0.4146,2,scan,1
O8Cs3Pr,0.0,2,scan,1
B2O6Ba2Pr,0.0,2,scan,1
RuDy3Pt2,0.0,2,scan,1
O2Na2Rh,0.0,2,scan,1
B2SiNb5,0.0,2,scan,1
Ga3Ge2RuTb3,0.0,2,scan,1
NiZn2Dy,0.0,2,scan,1
FeSb2,0.0,2,scan,1
HSiHf2,0.0,2,scan,1
SBr2Th2,0.0,2,scan,1
RbSrSb,1.8724,2,scan,1
Li2MgCu,0.0,2,scan,1
Zn3Dy,0.0,2,scan,1
YTeBi,0.0,2,scan,1
SSe2Sm,0.0,2,scan,1
Al3CoGe2Er3,0.0,2,scan,1
SiAsPd5,0.0,2,scan,1
NiTh2,0.0,2,scan,1
CrMnRh2,0.0,2,scan,1
ZnPdEr,0.0,2,scan,1
W5Re,0.0,2,scan,1
Sc3CuRu2,0.0,2,scan,1
F6Na2Ho,0.0,2,scan,1
Be5Cu3,0.0,2,scan,1
HCl2Pa,0.0,2,scan,1
SiAgNd2,0.0,2,scan,1
Ni5Lu,0.0,2,scan,1
NaLaTl2,0.0,2,scan,1
Co3GaTa2,0.0,2,scan,1
LiErPb2,0.0,2,scan,1
AsPt5Hg,0.0,2,scan,1
LiF6Pd,0.0,2,scan,1
B4Co2Rh2Er,0.0,2,scan,1
Al3Ge2Nd3Re,0.0,2,scan,1
YTe2Tm,0.0,2,scan,1
Zn2ErTh,0.0,2,scan,1
MgTi2Pb,0.0,2,scan,1
O2NaRh,1.7332,2,scan,1
Mg5Ir3,0.0,2,scan,1
TmMn12,0.0,2,scan,1
AlVCo2,0.0,2,scan,1
Ca2BaPb2,0.0,2,scan,1
SbTeHo,0.0,2,scan,1
Al2Ca2Ba,0.0,2,scan,1
CdBaLa,0.0,2,scan,1
Co4InDy,0.0,2,scan,1
CoSn2Tb,0.0,2,scan,1
GaTe2Sm,0.0,2,scan,1
MgPmTl2,0.0,2,scan,1
O6Sr2NbMo,0.0,2,scan,1
Li2O7CeTa2,0.0,2,scan,1
AlCo2La,0.0,2,scan,1
B2Ti3Co5,0.0,2,scan,1
H6Ca2Zn,1.1377,2,scan,1
ZnIn5Ce,0.0,2,scan,1
Si4P4Cr,0.0,2,scan,1
BaZn(SeO3)4,0.0,2,scan,1
LiO4Ni2,0.0,2,scan,1
P6CuPt,0.0,2,scan,1
MgGa2Ce,0.0,2,scan,1
N2ZnW,0.4914,2,scan,1
AlYI,0.0,2,scan,1
Cs2Hg2Tl,0.0,2,scan,1
CoSe3RbY,0.0,2,scan,1
CuHo2Pt2,0.0,2,scan,1
BC2Nd2,0.0,2,scan,1
Pt2U,0.0,2,scan,1
C2ScNb,0.0,2,scan,1
I2Cs2Hg,3.653,2,scan,1
N2NdSm,0.1296,2,scan,1
B2Rh3Cd,0.0,2,scan,1
FeCuPt,0.0,2,scan,1
O8NaK3Ru2,1.0139,2,scan,1
AsSrRh,0.0,2,scan,1
Zn3Dy2,0.0,2,scan,1
NHo3Hg,0.0,2,scan,1
Al2Pd2La,0.0,2,scan,1
F6MnPb,2.9117,2,scan,1
FeGeNd,0.0,2,scan,1
F6CuCs2Au,0.0,2,scan,1
Al3Si2Sr3Pd,0.0,2,scan,1
Rh2InCe,0.0,2,scan,1
Cl3SnGd3,0.0,2,scan,1
LiAs2YRh2,0.0,2,scan,1
RbHg3,0.0,2,scan,1
Se3Dy4Bi,0.0,2,scan,1
AlGa2Dy,0.0,2,scan,1
O8KSe2Rh,1.9339,2,scan,1
S2CuAs,0.7712,2,scan,1
GaLuAu2,0.0,2,scan,1
LiO6Ta2,0.0,2,scan,1
C2O6ZnBa,3.7475,2,scan,1
Cr5As,0.0,2,scan,1
Be2Rh,0.0,2,scan,1
CuInLa,0.0,2,scan,1
H6NiPr2,0.1988,2,scan,1
NiOsIr,0.0,2,scan,1
CuZn8,0.0,2,scan,1
Si3RuSm,0.0,2,scan,1
GaHoAu2,0.0,2,scan,1
Si2CaFeRh,0.0,2,scan,1
HTcRu2Pt,0.0,2,scan,1
ZnGa5Ce,0.0,2,scan,1
CeHg2Bi,0.0,2,scan,1
O3K2Ru,0.0,2,scan,1
Pd5Hf,0.0,2,scan,1
Au8Pu,0.0,2,scan,1
SiScMn,0.0,2,scan,1
Sr2AgBa,0.0,2,scan,1
Li2AlZn,0.0,2,scan,1
As2SbLa,0.1607,2,scan,1
O5Cu2BaEr,0.0,2,scan,1
MgNi4Pa,0.0,2,scan,1
CMo2Sn2Tm2,0.0,2,scan,1
NiSn5Ce,0.0,2,scan,1
Fe2Nd,0.0,2,scan,1
Sc4Co2Tl5,0.0,2,scan,1
Se2SbHg,0.0,2,scan,1
Co8Ta,0.0,2,scan,1
Se3InSm4,0.0,2,scan,1
O10Ti3Ag2La2,1.9128,2,scan,1
CaCu3,0.0,2,scan,1
S4Ru3Cs2,0.5159,2,scan,1
Si2ScMn2,0.0,2,scan,1
Co2Zn3Y,0.0,2,scan,1
BC2Gd2,0.0,2,scan,1
KAs2Tl,0.0457,2,scan,1
Mg2S8VCr3,0.0,2,scan,1
NiSb2La,0.0,2,scan,1
Ga2Nb2Mo,0.0,2,scan,1
FeCu2Ir,0.0,2,scan,1
FeZr2In,0.0,2,scan,1
Cu2CdSm,0.0,2,scan,1
Cl3Au,1.5442,2,scan,1
Mg2CaGe2,0.0,2,scan,1
OMn2Se,0.1909,2,scan,1
AgBiNp,0.0,2,scan,1
ClScBr,0.0,2,scan,1
LiCd2Pt,0.0,2,scan,1
BSc2Ru6,0.0,2,scan,1
O2NiHo,0.0,2,scan,1
BeFe2Co,0.0,2,scan,1
YLa,0.0,2,scan,1
Ni2Nd3Tl3,0.0,2,scan,1
S3KScAg,0.0,2,scan,1
N2CrNd,0.0,2,scan,1
SrCd2Hg,0.0,2,scan,1
Be2Ti2Sn,0.0,2,scan,1
CuSe2La,1.2839,2,scan,1
AlZn,0.0,2,scan,1
ZnGaIr2,0.0,2,scan,1
NiSe2Au,0.0,2,scan,1
TeCsHg,0.5215,2,scan,1
Cu3Pd2Pu,0.0,2,scan,1
PdTePt,0.0,2,scan,1
SSe2Er,0.0,2,scan,1
PrAuHg,0.0,2,scan,1
N3LaOs,0.0,2,scan,1
Ti6GaBi2,0.0,2,scan,1
Al3FeGe2Er3,0.0,2,scan,1
ScCu4Sn,0.0,2,scan,1
Li3O4GaCs2,4.6713,2,scan,1
In5Tl,0.0,2,scan,1
GeZrNb,0.0,2,scan,1
MgSe3TbTl,2.2726,2,scan,1
NaS2Tl,0.9648,2,scan,1
S2CoCu,0.7135,2,scan,1
PRe,0.0,2,scan,1
ZnAsTc,0.1791,2,scan,1
CaGa2Ac,0.0,2,scan,1
MgGaPd,0.0,2,scan,1
Br2I2Ta,1.1925,2,scan,1
MnGaIr2,0.0,2,scan,1
F6Te,5.3234,2,scan,1
CMn2Ge2Sm2,0.0,2,scan,1
O3LaAu,2.2689,2,scan,1
CN2Ca2I2,4.2882,2,scan,1
MgSe2Hg,1.106,2,scan,1
NO2TiLa,1.0558,2,scan,1
Ni5Rh,0.0,2,scan,1
CeNdAu2,0.0,2,scan,1
O6Na2TeHf,3.455,2,scan,1
Si2RhIn3Tm3,0.0,2,scan,1
NiHo2Ir,0.0,2,scan,1
CoSnEr,0.0,2,scan,1
InAuHg2,0.0,2,scan,1
Ca2GeCd,0.0,2,scan,1
Mg2LaPr,0.0,2,scan,1
MnZn7,0.0,2,scan,1
Mn4NbIn,0.0,2,scan,1
Mn4RhW,0.0,2,scan,1
H2Li2Pd,0.0,2,scan,1
O2FSRb,4.5544,2,scan,1
F6BaHg,0.8775,2,scan,1
F7KEu2,0.0,2,scan,1
Si3ScCo,0.0,2,scan,1
LiZr2Ir,0.0,2,scan,1
Pd2SbTm,0.0,2,scan,1
CaCd4Hg,0.0,2,scan,1
Cl3Tl,1.968,2,scan,1
Mg2SrGd,0.0,2,scan,1
PmPb2Pu,0.0,2,scan,1
Al3SiU2,0.0,2,scan,1
Pd2Cd2In,0.0,2,scan,1
NaCl6K2Pr,5.4222,2,scan,1
HoTl,0.0,2,scan,1
MgSc4,0.0,2,scan,1
Co7Zn,0.0,2,scan,1
Sc2SeTl,0.0,2,scan,1
SiCrHf,0.0,2,scan,1
CSi2Mn2Sr2,0.0,2,scan,1
SrCd2Ba,0.0,2,scan,1
LuPb3,0.0,2,scan,1
CdCe3,0.0,2,scan,1
PTeLu,0.0365,2,scan,1
Be2VW2,0.0,2,scan,1
PdI6Cs2,0.3982,2,scan,1
PdTeI2,0.0,2,scan,1
In4HoPt,0.0,2,scan,1
Ni2Zr2Hf,0.0,2,scan,1
O6GeSeSr,3.1825,2,scan,1
GeSr2Rh2,0.0,2,scan,1
Cl3AsBa3,1.06,2,scan,1
Cu2Te3Hf,0.0,2,scan,1
MnNi5Se,0.0,2,scan,1
GeBaPt,0.0,2,scan,1
Li2Pd2Ba,0.0,2,scan,1
B3MnTa,0.0,2,scan,1
SiRu2W,0.0,2,scan,1
LaDy,0.0,2,scan,1
KPdCd3,0.0,2,scan,1
PBr2Ce2,0.0,2,scan,1
Mn2LaPu,0.0,2,scan,1
Ni4GaDy,0.0,2,scan,1
B2O6NbBa,0.3545,2,scan,1
ScBi,0.0,2,scan,1
S2LaAu,2.5001,2,scan,1
SiCu2Gd2,0.0,2,scan,1
O8K3Nb,3.1151,2,scan,1
CoZr4,0.0,2,scan,1
Ni4RhTa,0.0,2,scan,1
Ge2LaAu,0.0,2,scan,1
LiEr2Au,0.0,2,scan,1
NiSn4Ir2,0.0,2,scan,1
Li4O8Fe3,0.5805,2,scan,1
Co4NdTb,0.0,2,scan,1
LiCaIn2,0.0,2,scan,1
O7P2Co,0.0,2,scan,1
Si3RuPr,0.0,2,scan,1
Al3NiCu2,0.0,2,scan,1
Al3NiGe2Ho3,0.0,2,scan,1
Si3CoCe,0.0,2,scan,1
YCd3,0.0,2,scan,1
PdSb2Dy,0.0,2,scan,1
Si2ScCu,0.0,2,scan,1
PdEu2Au,0.0,2,scan,1
CaY2Bi2,0.0,2,scan,1
CoNd3,0.0,2,scan,1
Ca2Ag2Au,0.0,2,scan,1
Zn2SmEr,0.0,2,scan,1
CSiMn2Dy,0.0,2,scan,1
Al3BaAu2,0.0,2,scan,1
GaSb3U2,0.0,2,scan,1
RhSm2Au,0.0,2,scan,1
Ge2Sr3PdSn3,0.0,2,scan,1
