formula,bg,formation_energy,mp-id
Ba8Ge4P8,0.932087,,
Ba8Ge4S16,3.232473,,
Ba4Ge2Te4Se4,1.439642,,
Ba4Ge2Se8,2.201578,,
Ba8Ge4,0.454478,,
Ba4Zn2Ge4S12O2,3.177629,,
Ba8Ge8Se20,1.8261649999999992,,
Ba8Te20Ge8,1.125572,,
Ba4Ir8Ge10,0.487105999999999,,
Ba4Mn2V4O18H2,2.015776,,
Ba4V6P12O44H2,2.5653,,
Ba4V6O18H2,3.043289,,
I1Ba2H3,2.978640999999999,,
Ba4Tl2O14H14,3.702915,,
Ba2Hf1S4,1.595811,,
Ba8Hg4S12,2.302946,,
Hg4Ba8S20,2.683308,,
Ba2I1Na1O6,3.924027,,
Ba4I2P14,2.407877999999999,,
Ba4I4O2,4.07501,,
Ba6Ru3In3O18,2.382611,,
Ba8S16In4,2.943493999999999,,
Ba4Sb2In2Se10,1.390939,,
Ba8Sb4In4Te20,1.101429,,
Ba4In2Y2Se10,1.901715,,
Ba4In2Y2Te10,1.302361,,
Ba4In4O10,2.12527,,
Ba4La2Ru2O12,2.21815,,
Ba2La1Ru1O6,2.245301,,
Ba2La1Ru1O6,2.229281,,
La2Ba2Mn1W2O12,2.417233,,
Ba2Li1Re1O6,2.92142,,
Ba8Si12Li4,0.353848999999999,,
Nb2Ba4N8Li6,3.325352,,
Ta2Ba4N8Li6,3.382136,,
Ba2Lu1Ru1O6,2.072719,,
Ba2Mg1Te1O6,3.318005,,
Ba2Mn1Mo1O6,1.528237,,
Ba8Mn4O12,3.467338,,
Mn1Ba2Te1O6,1.780556,,
Ba2Mn1W1O6,2.501739,,
Ba8Mn4S12,2.699251,,
Ba12Sn4P12,1.358469999999999,,
Ba8Mn8Sb8O4,1.383378,,
Ba4Mn6Sb4O4,1.335622,,
Ba2Ni1Mo1O6,3.223687,,
Ba2Zn1N2,1.247396999999999,,
Ba8Nb4N12,2.8514489999999992,,
Ba8Ta4N12,2.933801,,
Ba8V4N12,2.249624,,
Ba4Si10N16,4.067399000000001,,
Ba2Na1Re1O6,2.987835,,
Ba2Y1Nb1O6,4.272385,,
Ba2Te2Nb6O21,3.482821,,
Ba4Te2Ni2O12,3.66465,,
Ba2Ru7O18,0.1013879999999999,,
Ba4Te2O2,2.592886,,
Ba2Te2Ta6O21,4.137619,,
Ba2Pd1O3,1.664447,,
Ba8Zn4O12,4.274529,,
Ba2Pb1O4,2.131659,,
Ba2Sn1O4,4.184926,,
Ba8V4O16,2.648443,,
Ba8Re4O20,0.135153,,
Ba8Tl8O20,0.316901,,
Ba8W4O20,4.032197,,
Ba2Y1Os1O6,1.904508,,
Ba2Y1Ru1O6,2.096706,,
Ba2Zn1Te1O6,2.052034,,
Ba2Ti1Zr1O6,3.575074,,
Ba4Si4V2O16,3.914627,,
Ba4V2P4O18,3.66062,,
Ba4V2P4O18,3.660796,,
Ba4V6O18,2.979878,,
Ba4Re12S22,2.033251,,
Ba8Zn4S12,2.926276,,
Ba8Zn4S12,3.017851999999999,,
Ba4S6,2.608657,,
Ba8Sn4S16,2.873422,,
Ba8Ti4S16,2.868585,,
Ba2Zr1S4,1.382358999999999,,
Ba4Sb4Zn2,0.7903310000000001,,
Ba16Sb24,0.365849,,
Ba8Zn4Se12,2.642089,,
Ba4Se8Si2,3.160398,,
Ba8Sn4Se16,2.009498,,
Ba8Sn4Se20,2.064662,,
Ba4Te8Si2,1.777488,,
Ba8Si4,0.4228579999999999,,
Sn4Te20Ba8,0.397611,,
Sn4Ba8,0.4266879999999999,,
Ba8Zn4Te12,1.9851489999999992,,
Ba6Bi2N2,1.29263,,
Bi2Ba6Na2O12,3.133697,,
Ba6Te2Bi4O18,2.97382,,
Ba12Br4Fe4S16,2.253771,,
Ba12Fe8Br8O20,4.430853,,
Ba3In2Br2O5,2.583724,,
Ba6Co2C6N6,1.284792,,
Ba6Ir2C6N6,1.239799,,
Ba6Rh2C6N6,1.051796,,
Ba6Ca2Ru4O18,2.646017,,
Ba6Ca4Si4N12,2.550641,,
Ba3Cd2Sb4,0.136241,,
Ba12Ga4Se16Cl4,3.592489,,
Ba6In2S8Cl2,3.782858,,
Ba6In2Se8Cl2,3.212567999999999,,
Ba6Cu4Cl4O8,2.788271,,
Ba12Fe8Cl8O20,4.476151,,
Ba3In2Cl2O5,2.731665,,
Tl2Ba3Cl2O5,0.07078,,
Ba6Co2Sb4O18,3.033237,,
Ba6Cr2O10,2.761462,,
Ba6Cr4Mo2O18,2.535845,,
Ba6Cr4W2O18,3.443403,,
Ba6Cr4S12,1.712328,,
Ba3Y2Pt1Cu2O10,3.15499,,
Ba3In2O5F2,3.029197,,
Ba3Nb1Fe3Si2O14,3.943544,,
Ba3Ta1Fe3Si2O14,4.042596,,
Ba12Ga4P12,1.203054,,
Ba3Ga2Ge4O14,3.808892,,
Ba12Ga8N16,2.497458,,
Ba6Ga4S12,3.6641269999999992,,
Ba12Ge4Mg4N16,2.269339,,
Ba12Ge4O4,0.740163,,
Ba12Ge4S20,3.047259,,
Ba12I8Si4,0.673096,,
Ba3In2O6,2.010255,,
Ba6In4P8,1.7349199999999991,,
Ba3Sb4Li4,0.072572,,
Ba3Mg1Nb2O9,4.004843,,
Ba6Mg2Ru4O18,1.663307,,
Ba6Mg2Sb4O18,4.344349,,
Mn1Nb2Ba3O9,2.644057,,
Ba12Mn4Sb8O36,2.613935,,
Ba3Mn2O8,3.208389,,
Ba6Sb2N2,1.371731,,
Ba3Zn1N2O1,1.195659,,
Na2Ba6Ru2O12,2.477532,,
Sb2Ba6Na2O12,4.386678,,
Ba3Sr1Nb2O9,4.209676,,
Ba3Zn1Nb2O9,4.051228,,
Ba3Nb6Si4O26,3.64162,,
Ni2O8Ba6,3.444255,,
Ba6Ru4Ni2O18,2.452151,,
Ba6Ni2Sb4O18,1.859282,,
Ba6Ni2Sb4O18,3.965599,,
Ba3Te1Zn3P2O14,4.682346,,
Ba12Sb8O4,0.7575940000000001,,
Ba3Zn6Si4Te1O20,4.413031,,
Ba6V4S8O6,2.04948,,
Ba6Se8P4O8,2.145506,,
Ba9Sb6O18,3.875721,,
Ba3W1O6,3.999236,,
Ba6Te4O18,3.994435999999999,,
Ba6P28,2.420279,,
Ba3P2S8,3.025725,,
Ba12P16Sn8,1.331125999999999,,
Ba6P8,1.104792,,
Ba6Si8P12,1.050732,,
Ba12Si4S20,3.786797999999999,,
Ba6Ti2S10,2.170885999999999,,
Ba6Zr4S14,1.261613,,
Ba3Zr2S7,1.246536,,
Ba9Ta6S24,1.266143999999999,,
Ba12Sn8,0.740207,,
Bi6Ba8K2O2,1.283169,,
Ba16Br8Si12,0.6891779999999991,,
Ba4Cu1Li1C2O10,2.417224,,
Ba4Cu1Na1C2O10,2.535799,,
Ba8Cd6P12Li4,1.08276,,
Ba4Ce1Mn3O12,3.347246,,
Ba8Na2Ge6S20Cl2,2.793652,,
W2Ba8Cl4N8,3.052054,,
Ba8Ga4Mn2S12F8,3.772492,,
Ba8Y4Fe4O22,1.592391,,
Ba8Se20Fe6,1.418013,,
Ba8Ga4S14,3.543697,,
Hf3Ba4S10,1.395581,,
Ba8In4Te4S10,2.798413,,
Ba8In4Te4Se10,2.566691,,
K2Ba8Sb6O2,1.647787,,
Ba8Nb6Li2O24,3.913264,,
Ba4Sb3Li1O12,2.993319,,
Ba8Ta6Li2O24,4.418531,,
Ba8Mg2Si4N12,2.51766,,
Ba8Mn6O20,2.301583,,
Ba4Na1Sb3O12,3.066388,,
Ba8Nb4O18,4.972639999999999,,
Pt2Ti4Ba8O20,3.422834,,
Ba8Ru6O20,1.057019,,
Ba8P4O2,1.658909,,
Rb2Ba8Sb6O2,1.438586,,
Ba4Sb2O1,1.15696,,
Ba8Pt2O12,3.316706,,
Ba32P24,1.354461,,
Ba8Sb4Si2Se22,1.653768,,
Ba10Ru4O18Br4,2.485171,,
Sb10Ba10Cd4F2,0.110964,,
Ba5Cd2Sb4O2,0.394866,,
Ba10Ta4Cl4O18,4.869798999999999,,
Ba10Cr2N10,0.460338,,
Ba10Ga12D4,0.858482,,
Ba10In4Sb12,0.4382379999999999,,
Y8Ba5Mn4O21,3.020748,,
Ba10Ti4N12,2.376368,,
Ba5Nb4O15,3.859655,,
Ba5Nb4O15,3.896832,,
Ba10Ru4O20,1.993773,,
Ba5V5O14,1.245215999999999,,
Ba20P16,1.52001,,
Ba10Sb8,0.6995939999999999,,
Ba20Sb16,0.736406,,
Ba6Ru2Pt1Cl2O12,2.535892,,
Ba6Mg7D26,3.921646,,
Rb4Ba12Sb10O2H2,1.482949,,
W3Lu2Ba6O18,3.794459,,
Ba6Ni5O15,2.365772,,
Ba7In2Se6F8,2.046032,,
Ba8Bi4O1H2,1.070364,,
Ba8Co1Nb6O24,2.841451,,
Ba1,0.0569169999999999,,
La6Bi2Be2S14,2.393182,,
Be24Cl48,7.966013,,
Be9Cl18,7.658965,,
Be12Cl24,7.960891,,
Be2Cl4,7.80522,,
Be16Cl32,7.891557,,
La6Cr2Be2S14,1.980339,,
Y6Cr2Be2S14,1.942104,,
Cr8Be4O16,3.815743,,
Be12F24,10.150669,,
Be12F24,10.202227,,
F6Be3,10.634692,,
Be3F6,10.323668,,
Rb4F12,3.79595,,
La6Ga2Be2S14,1.914405,,
Be6H12,6.545713,,
Be2I4,5.087285,,
Be16I32,5.176865,,
La6In2Be2S14,2.472746,,
K8Be4O8,4.318896,,
K4P2Be1,1.804255,,
La6Lu2Be2S14,2.31611,,
La6Sb2Be2S14,2.070018,,
La6Sc2Be2S14,1.925937,,
Li4Be4N4,3.871775,,
Li2Be2P2,1.802117,,
Li2Be2Sb2,1.389026,,
Na2Be2Sb2,1.532692,,
Na16O16Be8,4.401244,,
Be2O2,9.309576,,
Be1O1,8.61662,,
Be1O1,8.617914,,
Be1O1,10.114658,,
Be4O4,8.884406,,
Be1O1,10.121819,,
P16Be8,1.547868,,
Be1S1,4.087134,,
Be1S1,4.095618,,
Be1Se1,0.596229,,
Be1Se1,3.497602,,
Be1Te1,2.688552,,
C1Be2,1.912293,,
Be2C1,1.910955,,
P2Ca1Be2,1.400491,,
Te14Cl12Be4,1.904917,,
K4Na8Be4O10,4.002883,,
P2Mg1Be2,1.296660999999999,,
Sr2Be4N4,3.026602,,
Be3N2,4.027874,,
Be6N4,4.650154,,
Be24N16,4.55563,,
Be6P4,0.7755219999999999,,
Be48P32,0.72909,,
Be24P16,1.468813,,
Ca2Be4N4,3.728212,,
Te1Be4O7,2.892269,,
Pt1Be5,0.311739,,
Bi10Mo3O24,3.439148999999999,,
Pt1Bi12Cl12,1.356957,,
Bi12Ge1O20,3.435113999999999,,
Bi12Mn1O20,0.524542,,
Bi12Pb1O20,2.687305,,
Bi12Si1O20,3.440852,,
Bi12Ti1O20,3.340154999999999,,
Bi14Pd1Br16,1.375046,,
Bi2Cd2Br2S4,2.510693,,
Bi4Cd4Se8Br4,2.084981,,
Bi2Se4Cu6Br2O16,2.703912,,
Fe2Bi2S4Br2,2.492673,,
Bi4Mn4S8Br4,2.533085,,
Bi2O2Br2,3.089666999999999,,
Bi4S4Br4,2.654432,,
Bi4Se4Br4,2.217672,,
Bi8Br8,0.1179559999999999,,
Bi4Br12,3.63016,,
Bi2Br6,3.610234,,
Te4Bi2Br8,1.523487,,
Bi4Ca4F4O16C4,3.792248,,
Bi2S12N6H12C6,3.191043999999999,,
Bi2Rb2S8N8C8,3.514585,,
Bi1Cs2S6Na1N6C6,3.460107,,
Ca2Cu2Bi2,0.119835,,
Ca4Bi4Li4,1.042754,,
Bi4Ca4Li4,1.143645,,
Bi2Ca4Na6O12,3.005685,,
Bi1N1Ca3,1.019972,,
O4Cl2Cd2Bi2,4.025217,,
Bi4Cd4S8Cl4,2.728773,,
Bi2Cd2I2Se4,1.945783,,
Cs8Bi2Cl24Sb2,1.277137,,
Bi2Se4Cu6Cl2O16,3.042789,,
Bi2Cl2F16,3.883864,,
Bi8Mn8S16Cl8,2.781786,,
Bi2Cl2O2,3.545359,,
Pb2Bi2Cl2O4,3.014051,,
Bi4S4Cl4,2.703582,,
Bi4Se4Cl4,2.19718,,
Bi2Te2Cl2,1.843069999999999,,
Bi2Cu2Cl4S2,1.634333,,
Bi4Cl12,4.456338,,
S8N6Bi2Cl8,2.871467,,
Hg8Bi2S4Cl10,3.215368,,
Bi2Tl6Cl12,3.785939999999999,,
Bi2Co2O6,3.004816,,
Bi4Co4P4O20,4.198207,,
Zr1Co1Bi1,1.449725,,
Bi4Cr4O12,3.211623,,
Bi8Cr8O24,2.778594,,
Bi2Cr2O6,2.904385,,
Cs1Bi1F6,4.914777,,
Cs4Bi4Ge4S16,2.561091,,
Cs2Bi2Nb4O14,3.680538,,
Bi2Cs2O4,3.301995,,
Cs4Bi4S8,2.348586,,
Cs4Bi4Si4S16,3.13981,,
Se12Cs12Bi4,2.774554,,
La8Bi4Cu4S20,1.811863,,
Bi2Se2Cu2O2,1.146679,,
Bi2Cu2O2Te2,0.445111,,
W2Bi1Cu1O8,2.125598,,
Bi2Se12Cu2P4,1.700107,,
Bi4Pb4Cu4S12,1.426064,,
Cu4Bi4S8,1.286150999999999,,
Bi2Cu2Sr2,0.125362,,
Bi4Cu8K4S12,1.459169,,
Bi4Cu8P4O24,3.157854,,
Bi2Se4Cu6I2O16,2.248689,,
Bi4Cu12S12,1.660155999999999,,
Bi4Pb4Fe4Cu16S24,1.494463,,
Sr2F2Bi2S4,1.310648,,
F12Bi4,5.649001,,
Bi1F3,5.651168,,
Bi4F12,6.066108,,
Bi2Li2F8,6.259502,,
Rb4Bi4F16,4.746774,,
Bi1F5,3.469263,,
K4Bi4F24,4.364782,,
K2Bi2F12,4.850821,,
Li1Bi1F6,4.495645,,
Na1Bi1F6,4.893337,,
Rb1Bi1F6,4.775102,,
Bi4F28Kr4,4.397582,,
Bi2Xe2F18,3.662897,,
Bi2Fe2O6,3.301963,,
Bi1Fe1O3,2.5929789999999993,,
Bi4Fe4O12,1.575066,,
Bi4Fe4O12,2.040434,,
Bi2Fe2O6,3.439828,,
Bi2Fe2O6,3.562312,,
Bi2Fe2O6,1.563118,,
Bi2Fe2O6,3.563223,,
Bi2Fe2O6,3.33341,,
Fe4Sb4Bi4S16,1.545627,,
Bi2In4Ga2S12,2.651886,,
Bi4Ga4O12,2.933422,,
Bi4Ga8S16,3.285082999999999,,
Bi4Ga8Se16,2.670893,,
K4Bi4Ge4S16,2.51622,,
Rb4Bi4Ge4S16,2.535538,,
Bi2Se4O12H2,4.708565,,
Na6Bi2O14H16,5.2021370000000005,,
Bi4I4In8Se16,2.151658,,
Bi4Mn4I4Se8,1.903913,,
Bi2O2I2,2.266272999999999,,
Bi2O2I2,2.255042,,
Sr2Bi2O4I2,3.849446,,
Bi4Te4O12I4,3.279487,,
Bi4Te4I4O12,0.198672,,
Bi4I4O16,3.503567,,
Bi4S4I4,2.550108,,
Bi4I4Se4,2.194526999999999,,
Bi1Te1I1,1.73876,,
Bi8I8,1.17188,,
Bi4I4,1.201153,,
Bi2I6,2.196133,,
Bi4Tl12I24,3.290331,,
Bi4In4O12,3.835014,,
Bi4In4O12,3.515762999999999,,
Ir4Bi4S4,1.340151,,
Ir4Bi4Se4,1.144628999999999,,
K1Bi1Li6O6,2.845057,,
Mn2Bi2K2,1.028505999999999,,
Bi2K2O4,2.762817,,
Bi2W4K2O16,3.820251,,
Bi2K2P4S12,3.013082,,
Bi4Se24K4P8,2.4542,,
Bi2Se12K2P4,2.503581,,
K4Bi4Si4S16,2.722089,,
Bi16K16,0.4884929999999999,,
Se12K8Rb4Bi4,2.979417,,
Bi4K12O12,3.987576,,
K6Bi2O8,2.5730299999999993,,
K12Bi4Se12,2.8787700000000003,,
K12Bi4Te12,2.191121,,
Bi2La2S4O2,1.314948,,
La2Bi2Se4O2,1.147781,,
Bi4O8Li4,2.937354,,
Bi8Li8O24,1.180852,,
Bi2Pd4O8Li2,1.691225,,
Bi4Li12O16,2.321545,,
Bi1Li5O5,2.686299,,
Sr4Lu2Bi2O12,3.132289,,
Bi4V4Mg8O24,4.380906,,
Bi8Mn8O24,1.603871,,
Bi4Mn4O12,1.241635999999999,,
Bi8Mn8O24,1.52603,,
Bi4Mn4O12,1.268357,,
Bi4Mn4O12,1.405119,,
Bi4Mn4O12,1.418219999999999,,
Bi4Mn4P4O20,4.177528,,
Bi2Mn2V2O10,2.753292,,
Bi4Mn8O20,1.433355,,
Bi4Mn8P4O24,3.358986,,
Bi4Te4N4O24,4.274408,,
Sr3Bi1N1,0.909018,,
Bi2Na2O4,1.548291,,
Na2Bi2O6,2.509147,,
Bi2Sr6Na2O12,3.181841,,
Na12Bi4O12,4.062076999999999,,
Bi2Na6O8,2.349611,,
Bi4Nb4O16,3.73552,,
Bi4Nb4O16,4.150261,,
Bi4Ni4O12,1.066464,,
Bi1Sc1Ni1,0.264493,,
Bi2Sr4V6O22,3.729025,,
Bi2Rb2O4,3.080276,,
Bi4Rh4O12,1.535863,,
Bi4Sc4O12,3.831214,,
Bi4Sc4O12,3.796755,,
Sr4Bi4O12,0.687133,,
Bi2P2O8,4.933305000000001,,
Bi2P2O8,4.996654,,
Bi2P2O8,5.012855999999999,,
Bi2Sb2O8,3.878955,,
Bi4Ta4O16,3.981277,,
Bi4Ta4O16,4.232497,,
Bi2V2O8,3.076262,,
Bi2V2O8,2.97728,,
Bi2V2O8,3.288694,,
Bi4V4O16,3.402258,,
Bi2Pb2V2O10,3.789049,,
Pb2Bi2V2O10,3.415477,,
Pb2Bi2V2O10,3.783908,,
Bi4Zn8P4O24,4.261441,,
Bi4Pb8V4O24,3.099857,,
Bi2Zn4V2O12,3.708214,,
Pb8Bi2P2O16,3.49239,,
Os4Se4Bi4,1.131399,,
Bi2Tl2S12P4,2.677788,,
Bi4Tl4Se24P8,2.106502,,
Bi1Rb1S2,2.029959,,
Rb4Bi4Si4S16,2.750903,,
Bi16Rb16,0.473757,,
Se12Rb12Bi4,2.889139,,
Rh4Bi4S4,0.776181,,
Rh4Bi4Se4,0.572089,,
Tl1Bi1S2,0.405207,,
Tl1Bi1Se2,0.1212409999999999,,
Bi4Se8,1.213493,,
Tl1Bi1Te2,0.6565759999999999,,
In2Bi4Se8Br2,1.765954,,
Bi2Lu1O4Br1,2.640467,,
Bi2Y1O4Br1,2.263029,,
Cs2Bi4Br14,3.708921,,
Rb2Bi4Br14,3.725895999999999,,
Bi2Cs3Br9,3.261566,,
Bi4Cs6Br18,3.278034,,
Bi2C1O5,2.547029,,
Ca1Bi2Ta2O9,0.324696,,
Ca2Bi4Ta4O18,4.008989,,
Ca4Bi2O1,1.393422,,
Cs8Bi8Cd4S20,2.423517,,
Bi8Cd4Ge4O24,2.968699,,
Bi8Cd4Ge4O24,2.955269,,
Bi16Cd8O32,3.898843,,
In1Bi2S4Cl1,2.2778,,
Bi2Lu1O4Cl1,2.594838,,
Bi2Y1O4Cl1,2.643055,,
Bi4Se4Fe2Cl6O14,3.042019,,
Bi2Hg3Cl8S2,3.940313,,
Hg6Bi4Te4Cl16,3.941479,,
Bi4Te14Cl16,0.616764,,
Cs2Bi4Cu2S8,1.050985,,
Cs8Bi8Mn4S20,2.235259,,
Cs4Ni2Bi4,0.789034,,
Cs4Pd2Bi4,0.7937700000000001,,
Cs4Pt2Bi4,0.863455,,
Cs8Bi8Zn4S20,2.37204,,
Cs8Bi8Zn4Se20,2.034061,,
Cs6Bi4I18,2.998293,,
Cs6Bi4I18,2.97118,,
Bi4Cu2K2S8,1.430705,,
Bi4Cu2Se8O24,3.621105,,
Bi4Cu2Se8O24,3.653391,,
Cu2Bi4O8,2.967461,,
Bi8Cu4O16,2.841183,,
Bi8Nb4O20F4,3.611687,,
Bi4Fe4Ga4O18,3.565717,,
Bi4Ga8O18,4.154771,,
Bi4Ge2O10,3.400742,,
Bi4Ge2O10,3.457296,,
Bi8Ge4O20,3.49165,,
Ge1Bi2Te4,1.163098,,
Bi4Ge6O18,4.221591,,
Hg2Bi4S8,1.766267,,
Bi2La1O4I1,2.023532,,
Bi2Lu1O4I1,2.264059,,
Bi2Y1O4I1,2.198565,,
Bi4In8S18,2.386478,,
Bi4V6K6O24,3.711241,,
Bi4K8O10,3.463465,,
Bi2Pd1O10Li8,2.057749,,
Mg2Bi4O12,0.938504,,
Bi4Ni2Mn2O12,1.7516500000000002,,
Bi4Ni2Mn2O12,1.493023,,
Bi8Mn4Se16,1.120782,,
Mn1Bi2Te4,0.197714,,
Sr4Mn6Bi4O4,1.135146,,
Bi8Mo4O24,2.9893989999999993,,
Bi8Mo4O24,0.811716,,
Mo2Bi4O12,0.634571,,
Bi4Mo4Se4O26,3.580804,,
Pb2Bi4Nb4O18,3.332522,,
Pb4Bi8Nb8O36,2.290455,,
Sr2Bi4Nb4O18,3.55252,,
W2Bi4Te4O20,3.927964,,
Bi4Ti8O22,3.301253,,
Bi2Ti4O11,3.231979,,
Bi4Pd2Se8O24,3.798381,,
Bi4S4O2,1.376836,,
Bi4O4S2,1.468964,,
Bi2O2Se1,1.018265,,
Se6Bi4O4Sr4,1.6810729999999992,,
Bi2Te1O2,0.280325,,
Bi8O12,3.079337,,
Bi8O12,2.407212,,
Bi16O24,3.27232,,
Bi2O3,1.963719,,
Bi8O12,1.932232,,
Bi8O12,3.275747,,
Bi8O12,1.250476,,
Bi12O18,2.514611,,
Bi8O12,2.283464,,
Bi8Pd4O16,1.577308,,
Bi4Sr2O8,3.61926,,
Bi4O8,1.818855,,
Bi8Se4O20,3.890006999999999,,
Bi4Si2O10,3.893749,,
Bi8Sr8O20,3.123458,,
Bi8Te4O20,3.265469,,
Bi4Te2O12,2.320432999999999,,
Bi4W2O12,3.14691,,
Bi4W2O12,2.983724,,
Bi8W4O24,3.070564,,
Bi4Pt4O14,2.027959,,
Bi4Pt4O14,2.049108,,
Bi4Sn4O14,3.816448,,
Bi4Sr2Ta4O18,3.572249,,
Sr2Bi4Ta4O18,3.519957,,
Sr1Bi2Ta2O9,3.306734,,
Bi8Pb4S16,1.527758,,
Bi2Pb1Te4,1.123987,,
Se5Bi2Pb2,1.143615,,
Bi4Pb6S12,0.572522,,
Pb12Bi4S18,0.4251649999999999,,
S1Bi2Te2,0.28903,,
Bi8S12,1.95083,,
Bi2Se1Te2,0.2248659999999999,,
Bi2Se2Te1,1.308821,,
Bi8Se12,1.418323,,
Bi2Se3,0.232891,,
Bi16Se24,1.110703,,
Te3Bi2,0.022645,,
Bi2Te3,0.0560629999999999,,
Bi12Br4O16,1.89042,,
Bi6Se8Br2,1.54619,,
Te4Bi6Cl20,1.784454,,
Bi6Cl2O8,3.333438,,
Bi3Te4Cl5O10,3.347724,,
Cs4Bi12S20,1.965392,,
Bi12Cs4Se20,1.491253,,
Bi6Pb2Cu2S12,1.397586,,
Bi12F24N4,3.895533,,
Bi6Fe2Mo4O24,3.376819,,
Bi6In10S24,2.023042,,
K20Sn4Bi12,0.056947,,
Bi3Mn4O15N1,2.00606,,
Bi3Na1V2O10,3.51774,,
Bi6Sb2O14,3.255704,,
Bi4Te2Br2O9,1.809351,,
Bi8Ru2Br4,1.156307,,
Ce6Pd6Bi8,0.6105,,
Ce6Pt6Bi8,0.696380999999999,,
Ta1Bi4Cl1O8,2.191785,,
Cs12Bi8O18,3.431421,,
Bi8Cu6V4O28,3.331792,,
Bi8Ru2I4,0.7728579999999999,,
Bi8Mn2S14,1.337257,,
Bi8Ta4O22,3.869899,,
Bi8Ti6O24,3.399445999999999,,
Bi8Ti6O24,3.389713,,
Bi8Ti6O24,3.670114,,
Bi4Ti3O12,2.658408,,
Bi4Ti3O12,2.634646,,
Bi8O14,1.769728,,
Bi4Pb7Se13,0.4813139999999999,,
Te3Bi4,0.09983,,
Bi10Ga6Cl24,2.382163,,
Bi10Ga6Cl24,2.379712999999999,,
Bi10Cs6Cu4S20,1.292867,,
K6Bi10Cu4S20,1.453617,,
Bi10Rb6Cu4S20,1.394133,,
Bi10I2O14,3.518401,,
Bi6Co1S2O16,3.187377,,
Bi12Cr4O30,3.089151,,
Bi6V4Sr1O20,3.780552,,
Cs3Bi7Se12,1.1934109999999991,,
Bi8Pb6Cu2S19,1.249988,,
K2Bi8Se13,1.302117,,
Bi18Rh4I6,0.551929,,
Y6Br10Co1,0.721744,,
Y6Br10Ni1,0.9325959999999992,,
Ta2Te4Br10O1,1.406765,,
Pd1Y6Br10,0.804233,,
Rb2Re6Br20,1.497202,,
Cs2Nb8Br22,1.130693,,
Nb8Br22Rb2,1.123122,,
Co1Br12Sc7,0.700051999999999,,
Os1Se2Br12,1.339505,,
Na2Mo12Br26,3.095751,,
Fe3N8C8Br16,2.444739,,
Zr6Br18K4C1,1.79176,,
Br4Cl4F4C4H12,4.045727,,
Br4Cu4C4N8H8,3.6593929999999992,,
K2Br2C2N4O8,2.589028,,
Cs2Ni2Br2N4C4,3.367751,,
Rb2Ni2Br2N4C4,3.274283,,
C6H20Br2N2,6.125501,,
Ca2Br1H3,2.507407,,
Ca2N1Br1,3.543661,,
Sb2Cd2Br2S4,2.269105,,
Cd4P6Br2,1.797724,,
Cd4P6Br2,1.800598,,
Br1P3Cl14,2.656414,,
Br2Cl2,3.040209,,
Cr2Br2O2,2.668873,,
Cr2S2Br2,1.374841,,
Cr8P4O16Br4,3.284625,,
Cs2Br2F8,5.007534,,
Cs4I8Br4,2.842939,,
Cs1Br1,5.63782,,
Cs1Br1,5.530318,,
Cs6Mo4O14Br2,3.764898,,
Br2Cu2N4H12,3.533932,,
Hg8Cu8S8Br8,1.789779,,
Hg4Cu4S4Br4,1.663937,,
Hg4Cu4Br4Se4,1.550904,,
Cu1Br1La1Nb2O7,0.727993,,
Cu4Br4S16N16,1.725427,,
Sr2Cu1Br1O2,4.093261,,
Br4Cu4S12P16,2.980069,,
Br4Cu4S12P16,2.812057,,
Br4Se8Cu4,1.793037,,
Se12Cu4Br4,1.817182,,
Cu4Br4Se12,1.791508,,
Cu1Br1,2.117997,,
Br2Cu2,2.033198999999999,,
Cu2Br2,2.609623,,
Cu8Br8,1.780071,,
Cu1Br1,1.860541,,
Cu12P2S10Br2,1.945795,,
Pb2Br2F2,3.594572,,
Br2F6,3.761772,,
Br4F16O8N4,4.070758,,
Te4Br4F20O12,4.037035,,
Br2F10,4.96649,,
Sb2F12Br2O4,3.774296,,
Fe2Sr4O6Br2,1.688029,,
H1Br1,2.279417,,
Li4Br4O20H8,5.708536,,
Na4Br4O20H8,4.651282,,
Br4N4O16H16,5.066666,,
H8N2Br2,5.531302,,
Br2Na2O10H12,1.013903,,
Hf2Br2N2,2.854772,,
Hf2N2Br2,3.152075,,
Hg2Br2I2,3.339371,,
Hg2Br2,3.136229,,
Hg8N4Br4,1.8446729999999991,,
Hg8Br4P12,1.612722,,
Hg12Te8I4Br4,2.285912,,
Pb4Br4I4,3.266368,,
I2Br2,2.209218,,
In2O2Br2,3.246533,,
In4Te4Br4O12,4.161419,,
In2Sb4S8Br2,2.126604,,
In2Sb4Se8Br2,1.517262,,
In4Te4Br4,2.441099,,
In2Br2,1.790754,,
In10Br2S10,1.651256999999999,,
In10Br2Se10,1.190207,,
K1Br1,5.595042,,
K1Br1,5.021406,,
La4Br4Mo4O16,2.561396,,
Pb12La2Br2O14,2.729345,,
La8Sb4Br4S20,1.914395,,
La6Br2Si4S16,3.689978,,
La12Te16Br4,0.479684,,
N3Br1Li10,2.454806,,
Li1Br1,6.159084,,
Lu4Br4Mo4O16,2.771136,,
Lu2Br2S2,3.885183999999999,,
Sb4Br4Mn4S8,2.31445,,
Sb8Br8Se16Mn8,1.794253,,
Mo4S4Br4,1.805005,,
Mo2Te8Br2,1.433762,,
Br4N4O12,3.830204,,
Sr2N1Br1,2.877611,,
Ti2N2Br2,1.39658,,
