formula,bg,formation_energy,mp-id
Ba4Sb4Se11,1.138399999999999,-1.306427226488487,mp-28238
Bi4Au2O9,0.7795000000000001,-1.303107969833335,mp-559422
Ba(InSe2)2,1.572,-1.30214578860119,mp-21766
U6Cu2Se13,0.0,-1.291918225974699,mp-1197653
Ce7C3I10,0.0,-1.287155253499999,mp-568922
Zr6PI14,0.0,-1.286559924744898,mp-1207461
Ba(TaN2)2,2.658,-1.280363978880952,mp-1029616
K16Zr12Se61,1.3461,-1.277895571449087,mp-674338
Lu20Os5I24,0.016299999999999,-1.277004345578232,mp-1203152
Cs4Ta2S11,1.747999999999999,-1.276541384752197,mp-14578
K5GaSe4,1.8932,-1.270132140687499,mp-29377
Ga2Hg3Cl8,2.489,-1.267080934615386,mp-1203326
Cs4Nb2S11,1.4593,-1.248800376683569,mp-1200810
K12In2Se9,1.5563,-1.2474233211490031,mp-570411
SrSbSe3,0.358099999999999,-1.243481970156249,mp-1204655
K6Sn2S7,2.0416,-1.224611323566665,mp-1120789
KMo3Br7,2.3107,-1.223698784863636,mp-531064
Zr6GeI14,0.9028,-1.219898757857143,mp-1207495
Mo2NCl8,0.0,-1.213824680681819,mp-680309
Si3Cl8,4.6896,-1.212598841818181,mp-27189
GdPS4,1.4795,-1.210425760912699,mp-1196177
RbAgBr3,0.0,-1.209148418833332,mp-998212
Sr3GaAs3,0.7012,-1.202644050000001,mp-1194661
Rb(Zr3Te4)4,0.0,-1.193165686005747,mp-1006574
Bi(W2Cl5)3,1.9545,-1.190204796704546,mp-569822
Zr6FeI14,1.0127,-1.183110583809524,mp-1207511
Mo3N2Cl11,0.1158,-1.18107800078125,mp-680300
K3AgO2,1.751299999999999,-1.177506311194443,mp-572510
K3Nb2S11,1.3870999999999991,-1.169109509953124,mp-680410
Zr6CoI14,0.0062,-1.1584789457142861,mp-1207507
Rb6Ta4S25,1.4868,-1.143791942480951,mp-680284
Rb3AgO2,1.5162,-1.127836472881943,mp-553907
Na2Ti2Se9,0.7175,-1.12123889465531,mp-680191
Rb3Sb2I9,1.9237,-1.114254693392857,mp-1209693
Ba(VN2)2,1.5623999999999991,-1.113593344880951,mp-1029918
Pr14C14Cl9,0.0,-1.111724558738738,mp-1196687
Ti27CuP16,0.0,-1.107520555324675,mp-1217410
Tl4Pd3Cl10,1.11,-1.107223874313726,mp-574580
Ba(NbN2)2,2.1524,-1.104846896071428,mp-1029502
Cs9Fe2Se7,0.512999999999999,-1.103992413655712,mp-1201016
La4P9Rh8,0.0,-1.103189690323132,mp-1200868
Cs3Nb2Se11,0.8620999999999991,-1.101204967952922,mp-1197158
Pr8C8Cl5,0.0,-1.100837276111111,mp-1196511
Re(TeCl6)2,0.9304,-1.097119505055555,mp-581449
Ba6(BiSe2)13,0.0,-1.094036537131945,mp-1228368
Nb9TlSe12,0.0,-1.092800468248105,mp-1220574
Mo6PbBr14,2.2309,-1.092181490476191,mp-649327
Na4Zn3Se5,1.1282,-1.089018024769665,mp-1024048
LiCa11Sb9,0.725699999999999,-1.087613138373014,mp-1211639
Tl2(SeO4)3,1.4303,-1.086845915658701,mp-1208398
Ca21(Zn2As9)2,0.9742,-1.079816617906977,mp-1194550
Zr(TeCl)6,1.013199999999999,-1.077863917692307,mp-31304
Ca14AlSb11,0.5897,-1.075019589999998,mp-567799
In2Br3,2.0644,-1.068962764541666,mp-685014
Ba20As13,0.0,-1.0658504625,mp-685008
KW3Br7,2.617099999999999,-1.065319400545453,mp-531952
TlMo3Br7,2.1441,-1.06362278814394,mp-1217483
Cs2Re2S5,0.8506,-1.063615395941889,mp-653954
Ca14MnP11,0.0095,-1.053032518134708,mp-532160
Cs8(Re4S9)3,1.429799999999999,-1.048260928398753,mp-1229160
CsReS2,1.2522,-1.045500260122126,mp-1199798
Rb9Co2S7,0.000399999999999,-1.045153545277776,mp-1210027
Cs4SiTe4,1.7759,-1.042916461944442,mp-574224
K7(FeS2)5,0.0,-1.04154601503409,mp-1204678
H16Cl2O15,5.105399999999999,-1.031765067537878,mp-1197694
K4As2Se5,1.1592,-1.021338617338067,mp-1204061
Hf(TlS)4,1.4675,-1.017656272370373,mp-1198074
Cs3Ti3Te11,0.079,-1.014469894252873,mp-1203892
Ca21(Zn2Sb9)2,0.6327,-1.008986715232552,mp-1194667
Ba3GaAs3,0.6858000000000001,-1.00034337125,mp-1195592
Ce3(Al3Pt2)2,0.0,-0.97445844076923,mp-1199697
Tb(GePt)2,0.0,-0.9616008360000021,mp-2017836
LiSbS,0.385899999999999,-0.9534255986111101,mp-756006
Hf(TeCl)6,1.0069,-0.911166695641019,mp-31305
Ca7TlN4,0.0,-0.9005348266666661,mp-1227114
BaO6,0.0177,-0.8982260400000001,mp-2017611
La6MnSb15,0.0,-0.8696052292946721,mp-2212268
La6ZnSb15,0.0,-0.8626022431818171,mp-1223161
La6CuSb15,0.0,-0.856199762727272,mp-1223212
Y4UPd15,0.0,-0.8502800652500011,mp-1216177
Ca(GePt)2,0.0,-0.847230349,mp-2015893
Co(W3Cl7)2,0.3896,-0.8293063841666841,mp-1203320
Sn2(PCl8)3,0.0,-0.7964549722044411,mp-1209397
NpSi2Ni,0.0,-0.7635497021875001,mp-1206288
Te2MoCl12,0.0,-0.7505906092407411,mp-541756
HoCo5Si3,0.0,-0.5802979887037031,mp-1212707
DyCo5Si3,0.0,-0.5762335548148131,mp-1213253
Pr(In2Pd)2,0.0,-0.5652398206190461,mp-1200326
Gd2NiB10,0.0,-0.5282950358974341,mp-1212642
