formula,bg,formation_energy,mp-id
Ba2NaMn3F11,3.6924,-3.380262070598378,mp-1228567
Ca3La7Ti5Cr5O30,0.0,-3.380190043133334,mp-744126
Er6MoO12,2.1216,-3.377652788947367,mp-1213660
CaLaTiCrO6,2.687699999999999,-3.376717194583332,mp-39159
La3MoO7,0.0236,-3.3756849604545462,mp-29150
CaLa2VO6,1.785899999999999,-3.375381797,mp-1385417
LiLa2Ti2CrO9,2.296599999999999,-3.374880277333333,mp-766086
La2NiO3F2,2.6467,-3.373425849375,mp-2646996
Ba7MnFe6F34,2.1105,-3.37229915079023,mp-22484
BaFeF4,3.3521,-3.371831979999998,mp-554451
Na3La8Ti9Mn3O36,1.2517,-3.371485453863238,mp-1173864
Al19CrO30,3.9429,-3.369452651599999,mp-757340
La2Ti3CoO10,1.447,-3.368034806250001,mp-1223091
Ca10VP5(O12F)2,3.8289,-3.367385818647959,mp-1214126
CaWF6,3.7379,-3.36734935875,mp-1395540
La2MgVO6,1.7390999999999992,-3.366408281500001,mp-1411395
Y6MoO12,2.1663,-3.360715905263158,mp-1237135
Ca14MnP9(O12F)3,5.1084,-3.360468547535186,mp-1228737
Ba6Mn2Zn(ClF2)6,2.8883,-3.359589767994891,mp-1228107
La2Ti2CrO9,0.8577,-3.359480408154763,mp-766382
La3FeO6,2.0848,-3.3584037165,mp-1180667
La4MgMnO8,0.113100000000001,-3.358019837352217,mp-2228445
Ca3Zr2AlFeSiO12,3.0066,-3.356612029125,mp-1227925
Ba2WO3F4,3.9748,-3.354204817999999,mp-19234
Y2ZrWO8,3.2777,-3.3536868233333332,mp-1216116
Ba4CaV4Cu2F28,0.9638,-3.35318299102564,mp-1355181
Ba2Sr6Ti7MnO22,0.0,-3.353015755559587,mp-1246044
Ba4Ta10FeO30,2.040699999999999,-3.352668252740741,mp-1228547
YCoF5,3.278299999999999,-3.351718859285715,mp-1392689
CaFeF4,2.8537,-3.350879614166666,mp-1400147
Sm3BWO9,3.825699999999999,-3.350879025654762,mp-561186
Ca5Ho3Ti5Mn3O24,0.5773,-3.350653072636494,mp-695081
Ho2VPO8,2.977399999999999,-3.350357725386904,mp-1223991
BaMnGaF7,3.7932,-3.349744040043103,mp-622203
Ca5Dy3Ti5Mn3O24,0.5649000000000001,-3.349115810886495,mp-743698
Er5(MoO6)2,0.0,-3.348784165789473,mp-1105166
ZrMnTlF7,2.3108,-3.348520544626437,mp-557434
Sm3Ti4CoO14,0.0,-3.34838820219697,mp-1219208
Ba7Fe7F34,1.9244,-3.3471726625000002,mp-1214486
Ba3La2Ti3Cr2O15,1.547199999999999,-3.3461760694000002,mp-684820
LiLa4MnO8,1.322699999999999,-3.345879896697456,mp-770950
KCaCr2F9,3.2258,-3.34565867350641,mp-1212098
Gd3MoO7,0.0,-3.345289248863636,mp-1204194
BaNaCr2F9,3.5815,-3.3448456974137932,mp-556890
BaFeF5,3.7113,-3.344179041071432,mp-14999
Dy5(MoO6)2,0.0,-3.34389256464906,mp-1105361
Gd3FeO6,2.5521000000000003,-3.342539213999998,mp-1189831
Tm2WO6,3.648199999999999,-3.341016665000002,mp-778814
Ba2Ce2Ti2Fe(Si4O13)2,0.219,-3.340461791382114,mp-1229035
Sm3MoO7,1.7639,-3.339929460681817,mp-705801
Ba4Ta10CoO30,2.4312,-3.338343036296295,mp-1228585
Gd3BWO9,3.2389,-3.338328356369049,mp-561177
Ho5(MoO6)2,0.0,-3.337745712368419,mp-1105194
Ca5Y3Ti5Mn3O24,0.5861000000000001,-3.337391526011495,mp-695044
BaVZnF7,2.5205,-3.337140264,mp-1047908
La4MnO8,1.367599999999999,-3.3353452013793112,mp-756496
Sm3FeO6,1.4942,-3.3350189425,mp-1105484
SrFeF5,3.7287999999999992,-3.334117371071433,mp-27338
MgCrF5,3.1817,-3.332808360714285,mp-1395450
BaTi18Mn3O38,0.0,-3.332654179396551,mp-19502
Ca5Gd3Ti5Mn3O24,0.845299999999999,-3.331826344761495,mp-744410
CaFeF5,2.832999999999999,-3.33115487428572,mp-542232
Er2WO6,3.6554,-3.3295026419444462,mp-17201
La7Cr2BO17,1.2771,-3.32942236441358,mp-1212632
Nd3BWO9,3.8249,-3.328955441547618,mp-561272
Na2MgVF7,2.5192,-3.328581348887148,mp-1210449
La2Ti2CoO8,2.2232,-3.327805923205129,mp-1223127
CsTiMnOF5,2.0467,-3.327212825102171,mp-684782
Ba2V2CuF12,0.7418,-3.326447592352941,mp-1228885
PrEuHfCrO6,0.034399999999999,-3.326086217666666,mp-1516991
Tb5(MoO6)2,0.0,-3.326075127543858,mp-1105460
PrEuHfVO6,0.0,-3.324963372666666,mp-1520808
BaCaCoF7,2.3502,-3.324326358999999,mp-1047947
La2TiCoO6,0.5484,-3.324110930583335,mp-1211314
SrSmHfCrO6,2.6321,-3.323960994499999,mp-1520664
Ba10Ti8NbNiO30,0.0,-3.323934518933334,mp-1228979
Ba4Ta10NiO30,0.0,-3.322408681851852,mp-1228660
TmVO3,0.0,-3.320021488000004,mp-755258
SrLiFeF6,4.1343,-3.319276114537037,mp-559277
Ba2CaFe2CoF14,2.6655,-3.3188854862499992,mp-1214725
La7SmTi3V5O24,0.0,-3.318808911,mp-1076581
Er5Mg(MoO6)2,0.7666000000000001,-3.318729205749999,mp-2230038
NdEuHfCrO6,0.0215,-3.31863520425,mp-1518805
Tb2WO6,3.649,-3.318034524814814,mp-771017
Ho2WO6,3.643,-3.317423112222221,mp-775211
SrLaTaMnO6,2.742599999999999,-3.316988782276438,mp-684742
Ba2MgCr2CuF14,3.5958,-3.316671958249999,mp-1045870
La2TiNiO6,2.8034,-3.316128182333334,mp-1211325
LiCaFeF6,4.1719,-3.31610681148148,mp-1211093
Sr2La3Ti2Cr3O15,1.5872000000000002,-3.3141651770666662,mp-706258
CaPrHfCrO6,2.684099999999999,-3.313105939166665,mp-1522185
Pr3BWO9,3.807799999999999,-3.311746417083333,mp-558051
Dy2WO6,3.653799999999999,-3.311442006203702,mp-770559
MgVF4,2.365199999999999,-3.311326203333334,mp-1443628
BaCrF6,0.0,-3.31118269,mp-559246
AlFeF5,4.2584,-3.310668462142857,mp-28901
ErVO3,1.5838,-3.3105158775,mp-19205
La4MgFeO8,1.0145,-3.309569691071428,mp-2228454
Sr4Al6WO16,3.6877,-3.3083688602314822,mp-14865
YNiF5,2.2381,-3.307505016428571,mp-1445738
Sr2HfVO6,0.0,-3.307124305,mp-1518433
Y5(MoO6)2,0.0,-3.306844249473683,mp-18821
Y2Mn(Si3O7)4,4.448,-3.306690864951885,mp-1194598
Eu2HfVO6,0.0,-3.305448941000001,mp-1518592
Ca6La4Ti5Cr5O30,0.1654,-3.304265289433334,mp-695477
YbVO4,0.0,-3.304186793333334,mp-18799
SrLa2WO7,3.3594,-3.303500319318182,mp-1196620
Rb2Mn2Be3F12,5.1571,-3.303099247150635,mp-1209659
La2WO6,3.6801999999999992,-3.30309511277778,mp-774193
Ba2CaMn2CuF14,1.2563,-3.302105178293104,mp-1045850
Ho5Mg(MoO6)2,0.4002,-3.301593603999999,mp-2230947
HoVO3,0.0,-3.301341118499998,mp-19024
Ba2FeCoF9,2.0265,-3.300975195769231,mp-541648
Ca3ScFe(SiO4)3,3.0517,-3.3008592593749992,mp-1227921
Ba7Fe6CuF34,0.6143000000000001,-3.299934332291667,mp-553974
MgMnF4,4.25,-3.299359460488505,mp-1046728
LiTiMnF6,0.0966,-3.2992624105108552,mp-17467
SmEuHfCrO6,0.0,-3.298802617999999,mp-1520876
BaVCdF7,2.5315,-3.298060462249999,mp-1214298
BaLaTiCrO6,1.224999999999999,-3.297388075083333,mp-39208
Y2Be2Fe(SiO5)2,2.1933,-3.296999063823529,mp-18959
DyVO3,1.6567999999999992,-3.296628931333332,mp-22789
K2Mn2Be3F12,4.7164,-3.295466983900635,mp-699937
Sr4Al6MoO16,3.5484,-3.294082419398147,mp-6120
La4MgCoO8,1.010199999999999,-3.292668228214286,mp-2224844
CaLaTaCrO6,2.104599999999999,-3.291822536483333,mp-1040806
TbVO3,1.439599999999999,-3.291628755333334,mp-554811
Ca4Al6WO16,4.1286,-3.291008087592592,mp-556028
BaDy2MnO5,1.696699999999999,-3.290913837084927,mp-541007
BaLa2WO7,3.3342,-3.2908933645454552,mp-1203123
CaCrF6,1.5339,-3.29080727,mp-557519
MgVF6,0.0,-3.290731074375,mp-1446092
Lu3ScV4O12,1.5285000000000002,-3.29039659025,mp-1222459
CsBaCr3F12,2.8965,-3.289220283803244,mp-557433
Ba5Ti4MoO15,0.0,-3.288211716733334,mp-1228035
Tb5Mg(MoO6)2,0.759599999999999,-3.287994159916666,mp-2230949
Ba5Ho8Mn4O21,2.0623,-3.287884899124318,mp-17339
La2Ti3NiO10,0.0,-3.287117886875,mp-1223170
NaSrFeF6,3.4614000000000003,-3.287027767097701,mp-556802
