formula,bg,formation_energy,mp-id,fidelity,bg_category
Mg3Ni2O7,0.0,-1.818312326666665,mp-1374684,1,0.0
Na3Np6FeF30,0.003499999999999,-3.572231408790948,mp-1211073,1,0.0
KP2W7O25,0.5797,-2.30208368290102,mp-1223452,1,0.0
Mg6CrSiO8,2.219999999999999,-2.55128895375,mp-1030893,1,3.0
HfNi(OF)6,0.771,-1.0997305735714291,mp-1104428,1,1.0
SrMg6NiO8,4.0079,-2.62154629125,mp-1031806,1,6.0
MgMnNbO4,0.0,-2.597044523275862,mp-2228271,1,0.0
VH6SO10,0.095199999999999,-1.474645619444444,mp-1217176,1,0.0
SrCo12O19,0.0,-1.358681409375001,mp-562506,1,0.0
Sr2Ca2Fe3CoO12,0.0,-2.132621278749999,mp-1075966,1,0.0
NaCoPH10CO10,3.3235,-1.5385512695217571,mp-1197566,1,4.0
Li2Co(SiO3)2,3.0051,-2.707444126969697,mp-753142,1,4.0
BaMg14MnO16,0.7568,-2.774850118060345,mp-1036171,1,1.0
KSrCeWO6,0.6406000000000001,-2.915984618724999,mp-1521083,1,0.0
CuWO4,0.0,-1.700866176666666,mp-22773,1,0.0
LiCoCuO4,0.0,-1.25378697404762,mp-754020,1,0.0
Fe(NF2)3,1.572799999999999,-0.2887231835,mp-1095055,1,2.0
Ca9Y3(CoO6)4,0.0,-2.53838633575,mp-1227804,1,0.0
LiV2OF5,1.8025,-3.062512554259259,mp-753339,1,2.0
La5Sm3VCr7O20,0.0,-2.845485937291667,mp-1076766,1,0.0
MgMn2Zn2O12,0.2671,-1.050794877697769,mp-1222262,1,0.0
Zn2Cr5(PO4)6,0.7738,-2.521481432915057,mp-1207502,1,1.0
Li2VSi3O8,3.1803,-2.85070760404762,mp-766402,1,4.0
DyWO5,0.0,-2.6165934466666663,mp-1212941,1,0.0
Na6V2C4SO16,2.7061,-2.111933511923306,mp-850796,1,4.0
Ca2FeOsO6,0.0,-2.329608482,mp-1105304,1,0.0
BaCa(CoO3)4,0.0,-1.197108286111111,mp-1521211,1,0.0
Mn2FeReO6,0.0,-1.896154997836208,mp-1105179,1,0.0
Na4Th(MoO4)4,3.9619,-2.393358206620689,mp-560175,1,5.0
Mn4FeO5,0.0,-1.837555392672415,mp-1221857,1,0.0
Na7(WO3)9,1.0388,-2.182249405922213,mp-763805,1,1.0
NdEuHfMnO6,0.0,-3.184998447043104,mp-1519733,1,0.0
Cr(AgO2)2,1.3899,-1.109907690833332,mp-542882,1,2.0
CaV4(AgO6)2,1.9174,-2.204038629912281,mp-16967,1,2.0
SbMoOF9,3.7468,-2.5498830525,mp-555680,1,5.0
ZnCu2(MoO4)2,0.9738,-1.570572925192307,mp-1041415,1,1.0
Li3Co3(Ge3O8)2,0.0,-1.968271094821429,mp-772493,1,0.0
Mg3MoO4,0.0,-2.291883581875,mp-1099250,1,0.0
ZnCoO3,0.213499999999999,-1.326151463,mp-753026,1,0.0
Co4Se3Cl2O9,2.4618,-1.296382262473958,mp-1195181,1,3.0
CaLa3Mn4O12,0.0,-2.8939826793362062,mp-1227182,1,0.0
Fe(GeO3)2,0.0,-1.7355363388888891,mp-1043501,1,0.0
BaSrZnWO6,3.3966,-2.652970814999999,mp-1227377,1,5.0
Nd4Mo31O56,0.8903999999999991,-1.8660096443956051,mp-705665,1,1.0
