formula,bg,formation_energy,mp-id,fidelity,bg_category
Mg(CO2)2,3.518,-2.038062267142857,mp-754005,0,5.0
Ba2YMgSbO6,2.8349,-2.787424743181818,mp-2241296,0,4.0
LaMg6Sb,0.0,-0.144266218749999,mp-1021156,0,0.0
Ag3C6N6K2Na1,2.626833,,,0,4.0
AlNi6Ge,0.0,-0.336871960000001,mp-1228832,0,0.0
Tl4Fe4I12,2.032842,,,0,3.0
YGaPt,0.0,-1.087986220000002,mp-1103353,0,0.0
RbSb3,0.0,0.363131484375,mp-1206035,0,0.0
Bi4Cu8As4O24,0.957009,,,0,1.0
YMg14Zn,0.0,0.016370189375,mp-1028093,0,0.0
Li(TiS2)3,0.0,-1.642631889833332,mp-19755,0,0.0
CuPO4F,0.0,-1.729450658520407,mp-25380,0,0.0
LiLu2Tc,0.0,-0.082232834999999,mp-977386,0,0.0
Mg30CuSnO32,0.0,-2.884455122109374,mp-1037360,0,0.0
BaY2F8,7.1307,-4.375317280909102,mp-768240,0,7.0
Cs3TlBr6,1.6915,-1.578036252229886,mp-1112647,0,2.0
TaGaP2SO12,3.443,-2.5746155851932793,mp-2713526,0,5.0
Dy4Bi2S9,1.0944,-1.6790832018541662,mp-1205150,0,1.0
Ca7TeN6,0.0,-0.669539056532739,mp-1247353,0,0.0
Na2YTi(PO4)3,2.1217,-3.005437217457221,mp-2713541,0,3.0
Na3Sc3NbP5SO24,2.3284,-2.959774822068078,mp-2716071,0,3.0
LiZrHg2,0.1902,1.4963435829166631,mp-1095873,0,0.0
LaTaP2SO12,3.1557,-2.8758478624971993,mp-2713215,0,5.0
AcO,0.0,-2.92545982375,mp-1183172,0,0.0
Ca5(SiN3)2,2.1605,-1.312664792692308,mp-571333,0,3.0
ZnH7C3NO7,4.4877,-1.093385730197368,mp-1198880,0,7.0
NaCa2Al4H8C4ClO20,5.1823,-2.299679210409483,mp-698491,0,7.0
Np3Sn,0.0,0.167536087604162,mp-571075,0,0.0
Pt2K4C8N8O4H4,1.325976,,,0,2.0
AcBrO,4.241,-3.396185964166668,mp-30274,0,6.0
Ta13Co40Si31,0.0,-0.553295538277777,mp-1198832,0,0.0
