formula,bg,formation_energy,mp-id,fidelity,bg_category
Cu3Ho,0.0,-0.0238513,,2,3.0
Rh2Tb3Pb3,0.0,-0.0551936,,2,3.0
CoAs2Th,0.0,-0.0392838,,2,3.0
VNi2Ga,0.0,-0.0168784999999999,,2,3.0
H3U,0.0,-0.0286844999999999,,2,3.0
NaTe2Gd,0.7507,-0.0358425,,2,3.0
B4RhTm,0.0,-0.0199442999999999,,2,3.0
LiCl6Rb2Eu,0.0,-0.0166834999999999,,2,3.0
CsPt2Bi2,0.0,-0.0674223,,2,3.0
Mg2IrPb,0.0,-0.0395327,,2,3.0
SrCd2Tl2,0.0,-0.0458721,,2,3.0
O3Tl2,0.0,-0.0333819,,2,3.0
O6MnGeLa2,1.1011,-0.0190124,,2,3.0
ZnTc5,0.0,-0.0314797,,2,3.0
B2Ta2Os,0.0,-0.0446528,,2,3.0
GaEr2Os,0.0,-0.0477775,,2,3.0
HMnSe2,0.0,-0.0158484999999999,,2,3.0
BaPtTl4,0.0,-0.066917,,2,3.0
Ga3Sn2Lu3Os,0.0,-0.040524,,2,3.0
RhDyPb,0.0,-0.0532693999999999,,2,3.0
O4Sr2Ru,0.0,-0.0172754,,2,3.0
Ru2LaCe,0.0,-0.0395803,,2,3.0
F6CoTl3,1.0413,-0.0275901,,2,3.0
SnLu3,0.0,-0.0509303,,2,3.0
As2Cd2Tl,0.0,-0.0347274,,2,3.0
SeI2Sm2,0.0,-0.0382136,,2,3.0
B2O6CdBa2,3.1681,-0.0173971,,2,3.0
Li3O8FeNi3,0.0,-0.0098523999999999,,2,3.0
CdSb2La,0.0,-0.0377451,,2,3.0
Al3Er2,0.0,-0.0252402,,2,3.0
H3BeRb,2.7236,-0.0072692,,2,3.0
Sm3Au2Hg,0.0,-0.0575583999999999,,2,3.0
GaRh2Pu,0.0,-0.0489884,,2,3.0
Mg2Ge2Pu,0.0,-0.0318892999999999,,2,3.0
B2YRh2,0.0,-0.0228701,,2,3.0
LiZr2Pt2,0.0,-0.041872,,2,3.0
Al3NiRu2,0.0,-0.0190449,,2,3.0
S4TaTl3,2.3783,-0.041034,,2,3.0
BrCdI,2.0919,-0.0296582,,2,3.0
Li2O3Pb,1.1846,-0.0180926,,2,3.0
ScSbPt,0.6724,-0.042009,,2,3.0
LaTbBi,0.0,-0.056913,,2,3.0
GaGe2Sm2,0.0,-0.0294963,,2,3.0
O6NiSm2Ir,0.0,-0.023749,,2,3.0
MgSrCd4,0.0,-0.0250456,,2,3.0
P2Co2La,0.0,-0.0206959,,2,3.0
TiPd4,0.0,-0.0299363,,2,3.0
Zn2Lu3Hg,0.0,-0.0440662,,2,3.0
Cd2LaEu,0.0,-0.0398435,,2,3.0
RhITb,0.0,-0.0402606999999999,,2,3.0
F6SiEu,1.2317,-0.0142928999999999,,2,3.0
CN2O2In2,2.0139,-0.0162200999999999,,2,3.0
AgSb2Hg,0.0,-0.0434331,,2,3.0
Pd5SbTl,0.0,-0.0394324,,2,3.0
Co2Ga3Tb,0.0,-0.0221864,,2,3.0
MgAl3Th,0.0,-0.0250473,,2,3.0
Mg2Sb2Ba,0.7735,-0.025667,,2,3.0
Ti3Mn2Zn,0.0,-0.0166661,,2,3.0
B2Ti2Ru,0.0,-0.0173172,,2,3.0
As2RuEr6,0.0,-0.0427824,,2,3.0
PdLaBi2,0.0,-0.0590723,,2,3.0
Al3NiTm2,0.0,-0.0244302,,2,3.0
O7K2Se2,3.065,-0.0103703,,2,3.0
Sc2GaIr,0.0,-0.0299555,,2,3.0
P4Ni2Eu,0.0,-0.0189610999999999,,2,3.0
O3Cu2Sr,0.0,-0.0134262999999999,,2,3.0
SiScMn,0.0,-0.0148865,,2,3.0
B4Fe5Dy2,0.0,-0.0200126,,2,3.0
O6Sb2La,0.0,-0.0193191,,2,3.0
Co2Zn3Dy,0.0,-0.0206491,,2,3.0
NSe2,1.015,-0.0164446,,2,3.0
S3KZnTb,2.4406,-0.0179667,,2,3.0
Rh2Cd2Ba,0.0,-0.0337759,,2,3.0
AlCaRh,0.0,-0.0178645999999999,,2,3.0
CoY3La,0.0,-0.0288087,,2,3.0
Cr3Co,0.0,-0.0181544999999999,,2,3.0
NO2Tl,1.263,-0.0239467,,2,3.0
F6ZrCs2,7.0081,-0.0178236999999999,,2,3.0
RuITh,0.0,-0.0566527999999999,,2,3.0
O3SRb,5.2653,-0.0116655,,2,3.0
Li2CoNi,0.0,-0.0094948999999999,,2,3.0
Na2Ba2Tl,0.0,-0.0321764,,2,3.0
S4ClInSb2,1.2027,-0.0197842,,2,3.0
Ga4Ru4Nd3,0.0,-0.0310435,,2,3.0
YZrIr2,0.0,-0.0512109,,2,3.0
MgSrLa2,0.0,-0.028363,,2,3.0
Si4Mn3PdCe2,0.0,-0.0223677,,2,3.0
CoTb6Tl2,0.0,-0.0495093,,2,3.0
F6BaCe,2.8915,-0.0171512999999999,,2,3.0
NiGe3Er,0.0,-0.0253984999999999,,2,3.0
HSeSm,1.3944,-0.0243093,,2,3.0
S2LaSm,0.0,-0.0290509999999999,,2,3.0
Ni2AsZr,0.0,-0.0215288,,2,3.0
Rh2CdTa2,0.0,-0.0466004,,2,3.0
Sc2CoGa,0.0,-0.0161078,,2,3.0
O4SBa,6.096,-0.0148799,,2,3.0
Mn2HfW,0.0,-0.0423703,,2,3.0
Al3Ge2OsTh3,0.0,-0.0474698,,2,3.0
SmPtTl,0.0,-0.0633046,,2,3.0
SbEuIr,0.0,-0.0547439,,2,3.0
Si3MnTh,0.0,-0.0293003,,2,3.0
SiTe3Nd4,0.0,-0.0384474999999999,,2,3.0
Al5PrIr,0.0,-0.0225759,,2,3.0
Al6RhCe,0.0,-0.0161958,,2,3.0
LiIrPu2,0.0,-0.0735057,,2,3.0
Pd2CsBi2,0.0,-0.0524893,,2,3.0
YRu2,0.0,-0.032856,,2,3.0
LiIn4La,0.0,-0.0304001,,2,3.0
Cl2AsTb2,0.0,-0.0280291,,2,3.0
H6CoSm2,0.0,-0.0146491,,2,3.0
LiO3Pa,2.9126,-0.0272581,,2,3.0
SbTmLu,0.0,-0.048909,,2,3.0
B2Al2Ru3,0.0,-0.0198656,,2,3.0
Mg2Zr3,0.0,-0.0203446,,2,3.0
F6Pt,0.0,-0.0142127,,2,3.0
Rh2Tm4Pb5,0.0,-0.0601678,,2,3.0
Ni2Sb2Cs,0.0,-0.0292495,,2,3.0
Li4O12CrMnW2,0.0,-0.0152909,,2,3.0
Si2CuRuCe,0.0,-0.0235816,,2,3.0
Na2Pb,0.0,-0.0283397,,2,3.0
Cu3In2,0.0,-0.0224546999999999,,2,3.0
NLa3Hg,0.0,-0.0423519,,2,3.0
RhPdPb4,0.0,-0.0617274,,2,3.0
AlCu4Lu,0.0,-0.0210189,,2,3.0
Li2OF2Co,0.0,-0.0083038,,2,3.0
AgSnAc2,0.0,-0.0626011,,2,3.0
OF5ScSnCs2,3.5771,-0.0180607,,2,3.0
LiPd2Sb2Nd,0.0,-0.0319582,,2,3.0
GaPm3,0.0,-0.037386,,2,3.0
Cu2RbYSb2,0.0,-0.0262291999999999,,2,3.0
Al5GdPt,0.0,-0.0240243,,2,3.0
I2La,0.0677,-0.0404483,,2,3.0
O3PdLa,0.0,-0.0211064,,2,3.0
InCe2Pb,0.0,-0.0501062,,2,3.0
NaMnSe2,0.0,-0.0166663999999999,,2,3.0
CaGa2Au,0.0,-0.02861,,2,3.0
B6O10K3Br,5.1444,-0.0101380999999999,,2,3.0
LiP2LuPt2,0.0,-0.0375923,,2,3.0
Na3Se4Sb,0.8551,-0.0171254,,2,3.0
S3CuYTl,0.0,-0.0251941,,2,3.0
S4KCu6,0.0,-0.0129499,,2,3.0
CrMnRu,0.0,-0.0237021,,2,3.0
Na2S2Mn,0.3431,-0.0104186,,2,3.0
NiAsEr2,0.0,-0.0352448,,2,3.0
Mg2P2Tb,0.0,-0.0165635,,2,3.0
F4FeSn,0.0309,-0.0136800999999999,,2,3.0
O8MgNi4,0.0,-0.0105899,,2,3.0
OCdTeBa,1.573,-0.0300471,,2,3.0
GaSe2Te6Ta4,0.0,-0.042506,,2,3.0
CNb3Sn,0.0,-0.02948,,2,3.0
AlSrPt2,0.0,-0.0436916,,2,3.0
Na3AgTe2,1.7855,-0.0205554999999999,,2,3.0
RuIr8,0.0,-0.0670970999999999,,2,3.0
O6ScTiSr2,0.0,-0.014504,,2,3.0
GeY4Te3,0.0,-0.031704,,2,3.0
Cl2SnNd2,0.0,-0.0295538999999999,,2,3.0
Li2BeRh,0.0,-0.0110495,,2,3.0
KCoIn3,0.0,-0.0252488999999999,,2,3.0
BNCoTh,0.0,-0.0335636,,2,3.0
Ag2CdTh2,0.0,-0.0571037,,2,3.0
NCuZr2,0.0,-0.0225901,,2,3.0
RhSb2Er6,0.0,-0.0464374,,2,3.0
LiRh2Sb2Ho,0.0,-0.0330926,,2,3.0
Li2SiTm,0.0,-0.0170353,,2,3.0
LiO3Te,2.2165,-0.0131156,,2,3.0
ClAs2,0.3475,-0.0164223,,2,3.0
O8As2RbTa,2.8835,-0.0167714999999999,,2,3.0
AlAuTh,0.0,-0.0584384,,2,3.0
AlCu2Tb,0.0,-0.0216719,,2,3.0
Pd2Lu3Pb3,0.0,-0.0581702999999999,,2,3.0
S2Ni2As,0.0,-0.0147,,2,3.0
FeBrHo,0.0,-0.0298303,,2,3.0
Fe2Co2La,0.0,-0.0227422,,2,3.0
InAuPa,0.0,-0.0677692,,2,3.0
HoAu8,0.0,-0.0672595,,2,3.0
Co8Ru,0.0,-0.0191693,,2,3.0
S2Rb2Hg,1.549,-0.0267074,,2,3.0
Sc2MnIn,0.0,-0.0203547,,2,3.0
Pd2Lu5Bi,0.0,-0.0534273,,2,3.0
CO3FCaRb,4.3765,-0.0115829,,2,3.0
Cd3Hf,0.0,-0.0385093,,2,3.0
O4ScCu2Te2Bi2,0.0,-0.0287077,,2,3.0
H3CdCs,0.0,-0.0157716,,2,3.0
Na4Zn3Se5,1.1282,-1.089018024769665,mp-1024048,2,3.0
MgEr2Pb,0.0,-0.0457633,,2,3.0
Li4OF5Co,0.0,-0.0072797999999999,,2,3.0
Fe5Ni4,0.0,-0.0173271,,2,3.0
H8Mg2RuCe,0.0,-0.0101841,,2,3.0
Ge2RuLu6,0.0,-0.0456882,,2,3.0
B3NiNb,0.0,-0.0148214,,2,3.0
Li3La,0.0,-0.0125057,,2,3.0
Si2MnNb2,0.0,-0.0215247,,2,3.0
Tm2Pt3,0.0,-0.0642295,,2,3.0
Ca2LaPt2,0.0,-0.0415514,,2,3.0
Ag7Au,0.0,-0.0361254,,2,3.0
CoSe3CsEr,0.0,-0.0290246,,2,3.0
SbTm2,0.0,-0.0478059,,2,3.0
Ag2CdGd2,0.0,-0.0424773,,2,3.0
Pd2BiAc,0.0,-0.0593456,,2,3.0
Cu2ZnGd,0.0,-0.0259238,,2,3.0
N3NiEr,0.0,-0.0195087,,2,3.0
RuRhIr2,0.0,-0.0527514,,2,3.0
Be3Ir,0.0,-0.0216939999999999,,2,3.0
H4MnSm,0.0,-0.0132401,,2,3.0
F6FeHg,0.4629,-0.0153346,,2,3.0
P4Ti3Fe5,0.0,-0.0158903,,2,3.0
Al2Cu2Nd,0.0,-0.0183847,,2,3.0
H5Tb2Os,0.0,-0.0234167,,2,3.0
ScSrIn2,0.0,-0.0263873,,2,3.0
Rh2BaTl,0.0,-0.0450653,,2,3.0
LiO4Cl2Bi3,2.6365,-0.0293038999999999,,2,3.0
Al3RhSn2Tm3,0.0,-0.0324533,,2,3.0
Sc2LaHg,0.0,-0.0352396,,2,3.0
SiCr3Nb2,0.0,-0.0222349,,2,3.0
Ni2Zn3Nd,0.0,-0.0198006999999999,,2,3.0
S3CuSrBa,0.0,-0.0192451,,2,3.0
I6Cs2Re,0.5562,-0.0416068,,2,3.0
Zn2InEu,0.0,-0.0289407,,2,3.0
FeZn5,0.0,-0.0142878,,2,3.0
YRh2La2,0.0,-0.0370287,,2,3.0
Mg2S8Cr3Dy,0.4722,-0.0150328,,2,3.0
NaMgI3,3.0037,-0.025092,,2,3.0
Ga2CdTb,0.0,-0.0279848,,2,3.0
GaHfIr2,0.0,-0.0562694,,2,3.0
Cu5Ba,0.0,-0.0191856,,2,3.0
N3K,4.1623,-0.009269,,2,3.0
Fe2Se3Cs,0.0,-0.0229628,,2,3.0
ScIn2La2,0.0,-0.0339838,,2,3.0
FeGe2In3Er3,0.0,-0.0347179,,2,3.0
Nd3Os,0.0,-0.0508306,,2,3.0
H4O5Mg3,3.9447,-0.0070545999999999,,2,3.0
MgAlIn2,0.0,-0.0198800999999999,,2,3.0
MgCo2Zr,0.0,-0.0176947,,2,3.0
SrIn2Pb,0.0,-0.041633,,2,3.0
F6K2ScIn,3.3389,-0.0117208,,2,3.0
Mg2ZrRh,0.0,-0.0190446999999999,,2,3.0
CO3Ca,4.9857,-0.0101385,,2,3.0
RuRh2Ir,0.0,-0.0433933,,2,3.0
OFe2Se,0.0,-0.0161083,,2,3.0
SbErTm,0.0,-0.0472946,,2,3.0
Mg3MnTe4,0.891,-0.0236581,,2,3.0
SbI3La3,0.0,-0.0409256,,2,3.0
Ge2TbIr3,0.0,-0.0504741,,2,3.0
CaHgPb,0.0,-0.0518352,,2,3.0
Cd3EuPt2,0.0,-0.0480726,,2,3.0
H2Nb2Os,0.0,-0.0292983,,2,3.0
SrCd2Au,0.0,-0.0386532,,2,3.0
Li2LaPt2,0.0,-0.0385526,,2,3.0
O6MoBa2Nd,0.0,-0.0224599,,2,3.0
RhAg7,0.0,-0.0315757,,2,3.0
Ni2InSn,0.0,-0.0255266,,2,3.0
P2Zr6Ir,0.0,-0.0317126,,2,3.0
Zn2Y3Cd,0.0,-0.0239642,,2,3.0
InLu2Hg,0.0,-0.0536617,,2,3.0
BO3Pb,0.0,-0.0221287999999999,,2,3.0
GeGdAu,0.0,-0.0500242999999999,,2,3.0
AlCu2Nd,0.0,-0.0208181,,2,3.0
MgAs4Pd6,0.0,-0.026147,,2,3.0
ZnHo2Hg,0.0,-0.0454834,,2,3.0
SnHfTa,0.0,-0.0553728,,2,3.0
Zn2BaIr2,0.0,-0.0420098,,2,3.0
B4ScCr,0.0,-0.0110268,,2,3.0
CdIn2Th2,0.0,-0.0581253,,2,3.0
N2Sr2Cd,0.3773,-0.0192727,,2,3.0
MgPmTl2,0.0,-0.0488449,,2,3.0
AlSr2Pt2,0.0,-0.039608,,2,3.0
Ga2Y2Sn,0.0,-0.0256694,,2,3.0
PdCd2Au,0.0,-0.0410272999999999,,2,3.0
GaNbAu,0.0,-0.0398798,,2,3.0
NFIn2Pr6,0.0,-0.0352044,,2,3.0
Se2SnPb,0.2772,-0.0384206,,2,3.0
Cl6K2ScCu,1.8903,-0.0113154,,2,3.0
Co3Nd,0.0,-0.023821,,2,3.0
LiPSr,1.2,-0.012827,,2,3.0
O6Cr2Te,0.0,-0.0142685,,2,3.0
Si3RhTb,0.0,-0.0229607,,2,3.0
C3NSi3Ga,2.5287,-0.011149,,2,3.0
Co4NiTa,0.0,-0.0253396,,2,3.0
AlHoIr,0.0,-0.0437833,,2,3.0
Cd2SnSm2,0.0,-0.0376822999999999,,2,3.0
VCoAs,0.0,-0.0187904,,2,3.0
CdBaPb,0.0,-0.0492535,,2,3.0
CoNi8,0.0,-0.0163027,,2,3.0
B2CLaPt2,0.0,-0.0355407,,2,3.0
F7CuAs,0.085,-0.0087426999999999,,2,3.0
Cl2PdTe,0.8532,-0.0220904,,2,3.0
Y6PdTe2,0.0,-0.0313987,,2,3.0
Br4SrCs2,4.1735,-0.0272535,,2,3.0
HLi3Pd,0.0,-0.0090122999999999,,2,3.0
KZn2As2,0.0,-0.0155434,,2,3.0
MgGaU,0.0,-0.0416551,,2,3.0
Se3RhHfTl,0.0,-0.0390183,,2,3.0
O3Na3SV,3.0133,-0.0094114,,2,3.0
O4CrLu,0.0,-0.0193481,,2,3.0
Li2AlY,0.0,-0.0103035,,2,3.0
Mn2HfTa,0.0,-0.0416841,,2,3.0
O3YBa,0.0,-0.020203,,2,3.0
SeAg2Te,0.0,-0.03005,,2,3.0
F6KRb2Nd,6.2099,-0.0149267,,2,3.0
Sr2RhIr,0.0,-0.0376833,,2,3.0
NiYTl,0.0,-0.0392394,,2,3.0
Cl4Er,2.8844,-0.0184429,,2,3.0
CaRhHg,0.0,-0.0376083,,2,3.0
BNRhPa,0.0,-0.038693,,2,3.0
CrMn2As,0.0,-0.0189955999999999,,2,3.0
Ge6CeIr4,0.0,-0.0409208,,2,3.0
SeIU,0.0,-0.0543622999999999,,2,3.0
O6SeBi2,0.5476,-0.024738,,2,3.0
CaAs2Tl2,0.0,-0.0394061999999999,,2,3.0
GeTmHf,0.0,-0.0452119,,2,3.0
TiMnNi2,0.0,-0.0170669,,2,3.0
LaDyBi,0.0,-0.0572385,,2,3.0
F6Na2Nd,0.0,-0.0113412,,2,3.0
HO2Nb,0.0,-0.0141403,,2,3.0
KCd5,0.0,-0.0268293,,2,3.0
B4Ni5Nd2,0.0,-0.0184757,,2,3.0
Rh2SnPt,0.0,-0.043583,,2,3.0
In5AuPu,0.0,-0.0496881,,2,3.0
TbHg2,0.0,-0.0616374,,2,3.0
LiSr2Hg2,0.0,-0.0371873,,2,3.0
Li3O8F2P2VMn,0.0,-0.0097624,,2,3.0
Mn2RuTa,0.0,-0.0347717,,2,3.0
SeAgTe,0.0,-0.0295321,,2,3.0
CuGd,0.0,-0.0371796,,2,3.0
B3MoEr,0.0,-0.0221790999999999,,2,3.0
SiCl2Nd2,0.0,-0.0243729,,2,3.0
BNRhTm,0.0,-0.0269488999999999,,2,3.0
Al3CuSn2Lu3,0.0,-0.0312853,,2,3.0
LiInHo2,0.0,-0.0337834,,2,3.0
AlTi2Nb,0.0,-0.0185341999999999,,2,3.0
PAsY2,0.0,-0.0233828999999999,,2,3.0
KZnAu2,0.0,-0.0403945,,2,3.0
GeTmPt2,0.0,-0.0540584,,2,3.0
BAl2ErOs2,0.0,-0.0368044,,2,3.0
Cd4Sb,0.0,-0.0317129,,2,3.0
Al4CaOs,0.0,-0.0192174,,2,3.0
Fe4InDy,0.0,-0.0256723999999999,,2,3.0
CSi2Mo2La2,0.0,-0.0271197,,2,3.0
Si2Ru2Ce,0.0,-0.027809,,2,3.0
Cl6K2Pa,0.4678,-0.0203636,,2,3.0
F6CuOs,0.0918,-0.0152841,,2,3.0
CrRhPd2,0.0,-0.0295316,,2,3.0
In3Pt,0.0,-0.0429825,,2,3.0
CSi2Ru2La2,0.0,-0.0273575,,2,3.0
O6Si2Sb,0.0,-0.0128642,,2,3.0
B4TaPu,0.0,-0.0348706,,2,3.0
MgRh2Re,0.0,-0.0362312999999999,,2,3.0
Zn3Ru2La,0.0,-0.0257459,,2,3.0
Al4CeEu,0.0,-0.0219859,,2,3.0
GaHoPt2,0.0,-0.0526641,,2,3.0
LiGa2Ru,0.0,-0.0178814999999999,,2,3.0
O3MnIn,0.0,-0.0160462,,2,3.0
MgIn2Dy,0.0,-0.0303003999999999,,2,3.0
LiNi4Pb,0.0,-0.0237479,,2,3.0
AlSbTa,0.0,-0.0373458,,2,3.0
Cl4K2Co,0.0,-0.0109921,,2,3.0
AuPb8,0.0,-0.0750185,,2,3.0
C2NbDy,0.0,-0.0257208,,2,3.0
Rh2CdTl2,0.0,-0.0485088999999999,,2,3.0
BCIrNp,0.0,-0.0491944,,2,3.0
NaS2Ni,0.0,-0.0106553,,2,3.0
SbI2Eu2,0.0,-0.0450544,,2,3.0
GaYPd2,0.0,-0.0284125,,2,3.0
NiTe2Tl2,0.0,-0.0473041,,2,3.0
Mn2Au5,0.0,-0.0549795,,2,3.0
CuPdTb2,0.0,-0.0359938999999999,,2,3.0
RhDy6Bi2,0.0,-0.0538139,,2,3.0
MnFeCo,0.0,-0.017793,,2,3.0
O6FeSr2Lu,0.0926,-0.0183845999999999,,2,3.0
S3SeCdIn2,0.8083,-0.0215870999999999,,2,3.0
O3As2,3.2638,-0.0130995,,2,3.0
ZrSnTm,0.0,-0.0401612,,2,3.0
TeU2,0.0,-0.0818636,,2,3.0
N2Ru,0.0,-0.0176346,,2,3.0
TmPt5,0.0,-0.0678996,,2,3.0
LiP2DyAu2,0.0,-0.0357583,,2,3.0
Cu2Rh3Ba,0.0,-0.0285548,,2,3.0
NiZnBa2,0.0,-0.0272286,,2,3.0
Si2Th,0.0,-0.039177,,2,3.0
Al2FeHo,0.0,-0.0210342,,2,3.0
FeGa8Tb2,0.0,-0.0225301,,2,3.0
F6GaU,0.701,-0.0207498,,2,3.0
MgSc4,0.0,-0.0123445,,2,3.0
Ga3Ge2PdSm3,0.0,-0.02902,,2,3.0
F7CsPr2,6.4177,-0.0189743,,2,3.0
Zn2Ge2Pa,0.0,-0.0331779,,2,3.0
GaPt2Pb,0.0,-0.0584752,,2,3.0
O2NiHo,0.0,-0.0218654,,2,3.0
O6CaSr2Rh,0.0,-0.014754,,2,3.0
H26Mg7Sr6,2.7231,-0.0070964999999999,,2,3.0
Al6PtU,0.0,-0.0279475,,2,3.0
O3InHf,2.7902,-0.0257670999999999,,2,3.0
H8FeSrCd2,1.3747,-0.0109094,,2,3.0
O2F,1.7136,-0.0052956,,2,3.0
RhPr2Au,0.0,-0.0482015,,2,3.0
LiAlAc2,0.0,-0.047909,,2,3.0
H2Ca2Te,1.1653,-0.0138142,,2,3.0
Rh2AuPb,0.0,-0.0530599,,2,3.0
CaNiSe2,0.0,-0.0176748,,2,3.0
HK3Te,2.961,-0.0139858,,2,3.0
TcRh2Ir,0.0,-0.0435623,,2,3.0
SiMoPt,0.0,-0.0389527,,2,3.0
CdTm2Hg,0.0,-0.0511226,,2,3.0
LiAlNiIr,0.0,-0.0248614999999999,,2,3.0
GaNbPt2,0.0,-0.0482413,,2,3.0
Ni4EuHg,0.0,-0.0311912,,2,3.0
Al2Tm4Tl5,0.0,-0.0535541,,2,3.0
FeZrTa2,0.0,-0.0455007,,2,3.0
OsPt,0.0,-0.0709959999999999,,2,3.0
InBaTl,0.0,-0.0489589,,2,3.0
O5WPb2,2.8277,-0.03334,,2,3.0
TbPt4Hg,0.0,-0.0668097,,2,3.0
In3Te,0.0,-0.0344671999999999,,2,3.0
GeNbLa,0.0,-0.0324407,,2,3.0
CaZnLa2,0.0,-0.0274999,,2,3.0
Hg3Tl4,0.0,-0.0705617,,2,3.0
Mg2CaAs2,1.1419,-0.0130851,,2,3.0
Al2MnPa,0.0,-0.033731,,2,3.0
Cl6KCs2Sm,5.0882,-0.0200171,,2,3.0
ZnRb2Pb,0.2049,-0.0329258,,2,3.0
FeSn2Tm6,0.0,-0.0450014,,2,3.0
NaCl6Pr2,0.0,-0.0177528,,2,3.0
CdIn3Ba,0.0,-0.0345208,,2,3.0
Ni2SnHf2,0.0,-0.0393557,,2,3.0
Cl6K2RbSb,3.2346,-0.0138323,,2,3.0
Be4SiCo,0.0,-0.0076191,,2,3.0
HF4Na2,1.2938,-0.005861,,2,3.0
LiZnInPt,0.0,-0.03049,,2,3.0
F6MnEr,0.0,-0.0147873,,2,3.0
Dy3Ir2Au,0.0,-0.0601692,,2,3.0
Li4O8Si2Fe,0.0221,-0.0089255,,2,3.0
Ag3Tl,0.0,-0.0415202999999999,,2,3.0
SrTe2Ba2,0.0,-0.0367115,,2,3.0
BePIn,0.0,-0.0161079,,2,3.0
CoGa8Tm2,0.0,-0.0234206,,2,3.0
AgNdTl2,0.0,-0.0552072,,2,3.0
Be2MnTa2,0.0,-0.0322203999999999,,2,3.0
O4SeBi2Th,0.1524,-0.0393527,,2,3.0
Pd2CdNd2,0.0,-0.037445,,2,3.0
Li6Cl8V,1.3688,-0.0083284,,2,3.0
CSnEr2,0.0,-0.0373711,,2,3.0
AgSb3,0.0,-0.0357162,,2,3.0
S3BaCe,0.9726,-0.0247212,,2,3.0
O8CoNi4,0.0,-0.0112956,,2,3.0
CaIn6Au,0.0,-0.0351982,,2,3.0
K3Sn4Pt4,0.0,-0.0414165,,2,3.0
MgDyHg,0.0,-0.0409309999999999,,2,3.0
Sc6MnSe2,0.0,-0.016779,,2,3.0
NiY2Te,0.0,-0.0281522,,2,3.0
AlSiMn,0.462,-0.0124208,,2,3.0
Al3FeSn2Er3,0.0,-0.0299539,,2,3.0
RhRePt2,0.0,-0.0614734,,2,3.0
O8Rb3Dy,0.0,-0.0147362,,2,3.0
Ga6SrIr,0.0,-0.0244487,,2,3.0
RbIn3,0.227,-0.0304785,,2,3.0
Pd2La2Au,0.0,-0.0451241,,2,3.0
H3RhPr,0.0,-0.0181418,,2,3.0
NaCl2Cu,2.8796,-0.0100491,,2,3.0
SiCePt2,0.0,-0.0499375,,2,3.0
Al3CuSn2Pr3,0.0,-0.0273268999999999,,2,3.0
LiCa2,0.0,-0.007237,,2,3.0
CuSr2Pt2,0.0,-0.040802,,2,3.0
P2RhLa,0.0,-0.0256353,,2,3.0
MgPb2Ac,0.0,-0.0622109999999999,,2,3.0
Si3Ca2Pt,0.0,-0.0207742,,2,3.0
LiO4MnCu,0.0,-0.0104025,,2,3.0
RbSrBi,0.6655,-0.0412933,,2,3.0
Ni2SnTe3,0.0,-0.0302252,,2,3.0
K2Ag3Tl,0.0,-0.0305764,,2,3.0
Cl6Rb2AgTl,0.0,-0.0206464999999999,,2,3.0
LiO9P3Ni,1.5338,-0.0098361,,2,3.0
Li3Pb4,0.0,-0.044563,,2,3.0
Cl6TeTl2,2.3265,-0.0264337,,2,3.0
HPdBa2Pt,0.0,-0.0377143999999999,,2,3.0
MgInLa,0.0,-0.0277336,,2,3.0
AlPPd4,0.0,-0.0256084,,2,3.0
BC2Sc2,0.0,-0.0119185,,2,3.0
MgCdBa,0.0,-0.0252334,,2,3.0
BrU,0.0,-0.0624749,,2,3.0
LiO8Co3Ni,0.0,-0.0105676,,2,3.0
Be2Zr2Tc,0.0,-0.0212656,,2,3.0
YPd2Hg,0.0,-0.0411327,,2,3.0
Ni2Tm3Au,0.0,-0.0435156,,2,3.0
Li3O8F2P2VFe,0.0,-0.0096727,,2,3.0
H2Hf2Ir,0.0,-0.0414644,,2,3.0
Cu4HgTh,0.241,-0.0376625,,2,3.0
SePd5Sn,0.0,-0.0317565999999999,,2,3.0
Be4CrRu,0.0,-0.01216,,2,3.0
O4TcAg,1.3882,-0.0164913,,2,3.0
PNbHf,0.0,-0.0365054999999999,,2,3.0
Cu3TbAu2,0.0,-0.0388916,,2,3.0
SSnLa,0.0,-0.0311907,,2,3.0
ClNiTb,0.0,-0.0250118,,2,3.0
CoGaTb,0.0,-0.0272537,,2,3.0
MgCl2,5.5185,-0.0090686999999999,,2,3.0
ScCuTl,0.0,-0.0342663999999999,,2,3.0
K2Sb2Pt,0.0,-0.0328382,,2,3.0
Ga2RuHf2,0.0,-0.0392425,,2,3.0
ClSeY,2.187,-0.0209754,,2,3.0
Li6O6KTa,4.4832,-0.0114515,,2,3.0
FeGa2Np,0.0,-0.0395674,,2,3.0
Ca3Pb,0.0,-0.0266987999999999,,2,3.0
RuHo6Bi2,0.0,-0.0546402,,2,3.0
O8Cr3Au,0.1187,-0.0162174,,2,3.0
Co2RuLa,0.0,-0.0281727999999999,,2,3.0
Se2ZrTl,0.0,-0.0369662,,2,3.0
AlPt2,0.0,-0.0503902,,2,3.0
Cl6K2CuEu,0.0,-0.0151989,,2,3.0
O4HoLu,1.1475,-0.0246993,,2,3.0
Si2Ni2Pu,0.0,-0.0330471,,2,3.0
Li3O8TiV3,0.0,-0.0110473999999999,,2,3.0
NiGa3Ge2La3,0.0,-0.0266092,,2,3.0
O6MoBa2Er,0.0,-0.0232617,,2,3.0
AlIn3Sn2Nd3,0.0,-0.0351486,,2,3.0
Al4W,0.0,-0.0202884999999999,,2,3.0
