formula,bg,formation_energy,mp-id,fidelity,bg_category
BeTaIr,0.0,-0.0479618,,3,3.0
KSe2Te,0.0,-0.0220415999999999,,3,3.0
In2LuIr,0.0,-0.0489724999999999,,3,3.0
MnCo2Pr2,0.0,-0.0278469,,3,3.0
B7Tm3Re,0.0,-0.0260623,,3,3.0
CdBaBi2,0.0,-0.0573819,,3,3.0
Al2CuZr5,0.0,-0.023295,,3,3.0
FePd2Te2,0.0,-0.0318768,,3,3.0
F6NaRb2Ir,2.9084,-0.0162991,,3,3.0
Ru3Ir,0.0,-0.0439581,,3,3.0
Cu2SnTe4,0.0,-0.0308127,,3,3.0
F7K3Cr2,0.0,-0.0100661,,3,3.0
Pt5U,0.0,-0.0763156,,3,3.0
Ru2RhU,0.0,-0.0521849,,3,3.0
SSbAu,0.0,-0.038801,,3,3.0
HNi3Pt,0.0,-0.0244921,,3,3.0
NaS3TiNi,0.0,-0.0120873,,3,3.0
S2KAs,1.9456,-0.0127123,,3,3.0
Cl6RbNb,2.5335,-0.0143489,,3,3.0
CSi2Rh2Sm2,0.0,-0.0275165,,3,3.0
N2In3Sm7,0.0,-0.0368243,,3,3.0
SiGd,0.0,-0.0352227,,3,3.0
OBrRb2Ag,1.2779,-0.0209612,,3,3.0
AgIn3Ba,0.0,-0.0346781,,3,3.0
LiIn2Ce,0.0,-0.0289085,,3,3.0
Tb2Bi,0.0,-0.0580848999999999,,3,3.0
KNiSb2,0.0,-0.0251086999999999,,3,3.0
H5RuTm2,0.0,-0.0200797,,3,3.0
H6NiRbCs2,0.0,-0.0135339,,3,3.0
CuGaHo2,0.0,-0.0328737,,3,3.0
Ga3Ge2AgTb3,0.0,-0.0294639999999999,,3,3.0
S2NiAg,0.0,-0.0169616,,3,3.0
CaZn2Pd3,0.0,-0.0231591999999999,,3,3.0
Ti2Cu2Zn,0.0,-0.0153512,,3,3.0
Ti2Se2Rb,0.0,-0.0196645,,3,3.0
P2CoHf2,0.0,-0.0338532,,3,3.0
NiGaNd,0.0,-0.0259656,,3,3.0
Li2O4CuAs,1.8345,-0.0097305,,3,3.0
Rh2WPt,0.0,-0.0521278,,3,3.0
Ni2TcRu,0.0,-0.0255267,,3,3.0
Al7Cu2Y3,0.0,-0.0145758,,3,3.0
CrRu2Sn,0.0,-0.0311701,,3,3.0
In3PtHg,0.0,-0.0480009999999999,,3,3.0
Ge2RuIn3Tb3,0.0,-0.0355561999999999,,3,3.0
RuSbSm,0.0,-0.0396713999999999,,3,3.0
H6LiK2Rh,2.9411,-0.0077832,,3,3.0
Al15YEr4,0.0,-0.0177249,,3,3.0
SiAgLa2,0.0,-0.0323688,,3,3.0
CaGa4Pt,0.0,-0.024888,,3,3.0
PdIn6Sb2,0.0,-0.0342789,,3,3.0
Ga3Sn2Dy3Pt,0.0,-0.0380206,,3,3.0
Pd2GdAu3,0.0,-0.0558879,,3,3.0
H2PCr2,0.0,-0.0109098,,3,3.0
Ti2Se4Rh,0.0,-0.0219222,,3,3.0
AlGa6Pr,0.0,-0.0189317,,3,3.0
H2SrIn2,0.0,-0.0195757,,3,3.0
FeSn2Ta6,0.0,-0.0543958,,3,3.0
SeSnTe2,0.0,-0.0327632,,3,3.0
PHfTa,0.0,-0.0475917,,3,3.0
Na2KPb2,0.0,-0.0339223,,3,3.0
MgCa2Hg,0.0,-0.0235324999999999,,3,3.0
NaTiTe2,0.0,-0.0245893,,3,3.0
CO5Dy2,4.8453,-0.0202031999999999,,3,3.0
Ni2Hf2Bi,0.0,-0.0476775,,3,3.0
K2SnAu3,0.0,-0.0437993999999999,,3,3.0
B2N3Ni2Th3,0.0,-0.0375105,,3,3.0
NBrPa,0.0,-0.0446195,,3,3.0
CaSr2I6,4.0132,-0.0323187,,3,3.0
ZnRh2Ir,0.0,-0.0382206,,3,3.0
Cu2ZnIr,0.0,-0.0288437,,3,3.0
MnSn4Pt2,0.0,-0.0436802,,3,3.0
Si2CrMn,0.0,-0.0145607,,3,3.0
O2NaSm,4.2701,-0.0182612,,3,3.0
Ge2RhSn3Tb3,0.0,-0.0363277,,3,3.0
CBiTh2,0.0,-0.0706258,,3,3.0
Li4O4Zr,5.0477,-0.0098717,,3,3.0
CdErIr4,0.0,-0.0613312,,3,3.0
O6ZnNd2Pt,2.4856,-0.0232624,,3,3.0
AgCdPb2,0.0,-0.0533102,,3,3.0
LiCl6K2Ti,0.0,-0.0103089,,3,3.0
Zn3Au2Pu,0.0,-0.0484674,,3,3.0
TcRuRe2,0.0,-0.0530003999999999,,3,3.0
CSi2Dy2Re2,0.0,-0.0389452,,3,3.0
O7CoCu2Ba2Dy,0.0,-0.0189377,,3,3.0
S3SnTb4,0.0,-0.0333474,,3,3.0
H2Co2In,0.0,-0.0148133,,3,3.0
AgSnEr,0.0,-0.0398867,,3,3.0
O6AlCoSr2,0.0,-0.0131641,,3,3.0
BeCrNi2,0.0,-0.0140082,,3,3.0
H3RhAg,0.0,-0.0150833,,3,3.0
GePdCe,0.0099,-0.033138,,3,3.0
SnLa2Hg,0.0,-0.048374,,3,3.0
O6Nb2Ho,0.0,-0.0199974,,3,3.0
ZrPd2Lu,0.0,-0.0387553,,3,3.0
Br2InLa2,0.0,-0.0331447,,3,3.0
S2CsTh,0.0,-0.0400851,,3,3.0
FeGe2In3Nd3,0.0,-0.0325036,,3,3.0
Br6Rb2InSb,0.0,-0.024057,,3,3.0
K2I6Ta,0.0,-0.0346565999999999,,3,3.0
NOY6Pb2,0.0,-0.0348196,,3,3.0
N2Tb2Pt,0.0,-0.0381239,,3,3.0
ScRu2Lu,0.0,-0.0354299,,3,3.0
H2Pd2Tl,0.0,-0.0290121,,3,3.0
SAu,0.539,-0.0395432,,3,3.0
O2ClAsSr,3.6677,-0.0147847,,3,3.0
YRh3,0.0,-0.0328258,,3,3.0
CuPdGd2,0.0,-0.0419138,,3,3.0
HO2Al,6.1822,-0.0084495,,3,3.0
CoSe2Tb6,0.0,-0.0383796,,3,3.0
Ag3Au4,0.0,-0.052999,,3,3.0
O4FeAs4Ru3La4,0.0,-0.0271365,,3,3.0
OTi2,0.0,-0.014746,,3,3.0
OSeNd,0.6426,-0.0260664,,3,3.0
F6AlCuCs,0.7795,-0.0121607,,3,3.0
O6FeBa2Gd,0.7895,-0.022052,,3,3.0
O2RbTb,4.2458,-0.0229639,,3,3.0
Al3TiGe2Tm3,0.0,-0.0265033,,3,3.0
AsZr5Pb3,0.0,-0.0453003,,3,3.0
CeNd3,0.0,-0.0437556999999999,,3,3.0
ClIHg,2.4846,-0.0380772,,3,3.0
LiSeSb,0.5279,-0.0206418,,3,3.0
SiCo2,0.0,-0.0151263,,3,3.0
Li2SrHg,0.0,-0.0241875,,3,3.0
Ge2RhIn3Th3,0.0,-0.0517303,,3,3.0
LiF12Ag5,0.0,-0.0126141,,3,3.0
C5Ti2NbTa2,0.0,-0.0256204,,3,3.0
AlPSr,0.0,-0.0143968,,3,3.0
Zn4RbSb3,0.0,-0.0235020999999999,,3,3.0
RhSn5Er,0.0,-0.038007,,3,3.0
NaZnCd2,0.0,-0.0196515999999999,,3,3.0
Ga2RhHf,0.0,-0.0330706,,3,3.0
SrAgTe3Ho,0.9273,-0.0370529,,3,3.0
Ca2Ag2In,0.0,-0.023496,,3,3.0
Cu2Sn2La,0.0,-0.0296213,,3,3.0
F6NiRbCs2,0.0,-0.0160328,,3,3.0
Li3Sb2Gd,0.0,-0.0242931999999999,,3,3.0
Li2SbPb,0.0,-0.0298849,,3,3.0
BRh3Nd,0.0,-0.0312507,,3,3.0
MgCaBa2,0.0,-0.0234377999999999,,3,3.0
Ag4Lu,0.0,-0.0364137,,3,3.0
MgAgSm,0.0,-0.0272683999999999,,3,3.0
CuPdLu2,0.0,-0.0403834999999999,,3,3.0
PdDyPb,0.0,-0.0529899,,3,3.0
SiY,0.0,-0.0198323,,3,3.0
O3SnBa,1.424,-0.0212464,,3,3.0
MgAl3Dy2,0.0,-0.0210565,,3,3.0
Sc2AsHg,0.0,-0.0301988999999999,,3,3.0
Ru2Tb3Ir,0.0,-0.0474258,,3,3.0
ScZn2Sr,0.0,-0.0161924,,3,3.0
Cu2GeAu,0.0,-0.0296084,,3,3.0
S2Se2TaTl3,2.0366,-0.0435904,,3,3.0
BeBCr,0.0,-0.010406,,3,3.0
CSi2Sm2W2,0.0,-0.0374495,,3,3.0
Cu2Sn2Ba,0.0,-0.0287556,,3,3.0
Te8Pt3,0.0,-0.0465809,,3,3.0
S2IrBi,0.0,-0.042597,,3,3.0
LiSe2CsHg,1.1836,-0.0307325,,3,3.0
F7Na3Th,6.8022,-0.0156842,,3,3.0
CNi2Sn2Nd2,0.0,-0.0293497,,3,3.0
MgGeSr,0.0,-0.0160464,,3,3.0
Mn2GaTh,0.0,-0.0374974,,3,3.0
LiCa2La,0.0,-0.0161415,,3,3.0
GeBr3Tl,1.9246,-0.0306695999999999,,3,3.0
Co3Ni2La,0.0,-0.0212651,,3,3.0
Ni2YTe3,0.0,-0.0293108,,3,3.0
LiS2RbHg,1.4161,-0.0231076,,3,3.0
Cu2Ta3,0.0,-0.0459992,,3,3.0
MgCa2Ge2,0.0,-0.0130703,,3,3.0
BO4As,5.0154,-0.0105896,,3,3.0
Ti2Ni2Pd,0.0,-0.019994,,3,3.0
HoPb2Pu,0.0,-0.0780186,,3,3.0
Sc3Ni2Hg,0.0,-0.0244302,,3,3.0
Mg2Ni2Pb,0.0,-0.0237244,,3,3.0
B2CCo2Tb,0.0,-0.0181408,,3,3.0
ZnAgPr2,0.0,-0.0332051,,3,3.0
ZnZrPt2,0.0,-0.0471945,,3,3.0
O4Rb3Pt,0.739,-0.0209096,,3,3.0
ZnGaY2,0.0,-0.0219895,,3,3.0
Br6Cs2Np,1.6796,-0.0350604,,3,3.0
Mn2Ge2Dy,0.0,-0.0251329,,3,3.0
Rh5Pb3,0.0,-0.0494435,,3,3.0
B2FeTa,0.0,-0.0254544,,3,3.0
O6NiPdSm2,0.4532,-0.0198852,,3,3.0
MgCu4Th,0.0,-0.0271132,,3,3.0
PNi2Sr,0.0,-0.0168553,,3,3.0
MgCo4Y,0.0,-0.0170901,,3,3.0
CZr3Ag,0.0,-0.0271559,,3,3.0
CdInTh,0.0,-0.0535814,,3,3.0
CMgEr2,0.0,-0.0292606,,3,3.0
MgCdTm,0.0,-0.0293969,,3,3.0
Co2Zr2Hf,0.0,-0.0319072,,3,3.0
AlAgHo2,0.0,-0.0346528,,3,3.0
Mg2YHg,0.0,-0.0269131,,3,3.0
Al3AgSn2Tb3,0.0,-0.030262,,3,3.0
Al4Zr2Tm,0.0,-0.0210406,,3,3.0
Li2BPt2,0.0,-0.0312326,,3,3.0
Ga2SeSn,0.0367,-0.0224004,,3,3.0
Zn2SmIr,0.0,-0.0362252,,3,3.0
H4O2F5MgAl,6.6282,-0.0069152,,3,3.0
Al2Ni3Dy,0.0,-0.0193051999999999,,3,3.0
Cu4ZrRh,0.0,-0.0212089,,3,3.0
Sc3RuRh2,0.0,-0.0252009,,3,3.0
NaSr2Pt2,0.0,-0.038522,,3,3.0
Lu2OsAu,0.0,-0.0637229,,3,3.0
GePd3Pu2,0.0,-0.0567802,,3,3.0
GaEr2Ir,0.0,-0.0479230999999999,,3,3.0
F6BaPb,3.7995,-0.0199135,,3,3.0
S4NbMo,0.0,-0.0187697,,3,3.0
ZnAs2AgSm,0.3397,-0.0266606,,3,3.0
Zn6Ge3Er2,0.0,-0.022147,,3,3.0
Cl2Se6Au,0.1312,-0.0229608,,3,3.0
K2MoI6,0.0,-0.0310246,,3,3.0
FeU,0.0,-0.0609218,,3,3.0
MgDyTl,0.0,-0.0422535999999999,,3,3.0
CoSn3Tm,0.0,-0.0356738,,3,3.0
Ti6CoAs2,0.0,-0.0178287,,3,3.0
AlS4As,2.0525,-0.0115784,,3,3.0
P3CuGe2,0.0,-0.0142112,,3,3.0
FePd2Cd,0.0,-0.0288115,,3,3.0
Al3RuTh2,0.0,-0.0421997,,3,3.0
Zn2Sb2Tb,0.0,-0.030091,,3,3.0
TiMo4Hf,0.0,-0.0364602999999999,,3,3.0
LiK2Br6Sm,4.5339,-0.0199583,,3,3.0
O4TbDy,0.6181,-0.0229754,,3,3.0
CrNi2Pd,0.0,-0.0209139,,3,3.0
Co2SnEr2,0.0,-0.0346901,,3,3.0
CaZn2Ac,0.0,-0.0321093,,3,3.0
NaBr6Rb2Np,0.0,-0.0286478,,3,3.0
SnAu2Tl2,0.0,-0.0637737,,3,3.0
MgRhBa2,0.0,-0.0296925,,3,3.0
Ge2RuSm,0.0,-0.0301466,,3,3.0
ScCoGe,0.0,-0.0176188,,3,3.0
BCCuY,0.0,-0.0155956,,3,3.0
Al2HoAu,0.0,-0.0342875999999999,,3,3.0
NSbLa3,0.0,-0.0363975,,3,3.0
P2CuMo,0.0,-0.0180258,,3,3.0
SrBaPb2,0.0,-0.0540897,,3,3.0
CNZrNb,0.0,-0.0219861,,3,3.0
Zn2SrPt,0.0,-0.0305416,,3,3.0
Ga4TmTa2,0.0,-0.0362544,,3,3.0
NaRb2SbI6,2.0548,-0.0313778,,3,3.0
AsPd2Pm,0.0,-0.0331986,,3,3.0
B2O6K2Sr,0.8797,-0.0106051,,3,3.0
Ag2Pr2Pb,0.0,-0.0455133999999999,,3,3.0
Cd2SnTh2,0.0,-0.0580046,,3,3.0
C2BrBa2,0.0,-0.0245853,,3,3.0
Al3Ca2Os,0.0,-0.0195043,,3,3.0
CaGa2Pd3,0.0,-0.0242819,,3,3.0
N3Sr3Os,0.0,-0.0245268,,3,3.0
ZrSbTb,0.0,-0.0391315,,3,3.0
N2Zn,0.0,-0.0104214,,3,3.0
Si3RhNd,0.0,-0.0223479,,3,3.0
CaNi2Te2,0.0,-0.0238465,,3,3.0
CaSe3HoAu,1.3474,-0.0329217,,3,3.0
Mn3Ir,0.0,-0.0319290999999999,,3,3.0
LiBRu,0.0,-0.0151481,,3,3.0
NTb2Tl,0.0,-0.0449901,,3,3.0
OClGd,4.3485,-0.0276528999999999,,3,3.0
CuAu7,0.0,-0.0624164,,3,3.0
Mg2AsRh2,0.0,-0.0201533,,3,3.0
SeIIr,0.0,-0.0428358,,3,3.0
SiCa,0.0,-0.0104059,,3,3.0
S2TiCd,0.0,-0.0175192,,3,3.0
Zn2Ga5Ce,0.0,-0.0194101,,3,3.0
Sb2Ho,0.0,-0.041949,,3,3.0
Li3O4U,0.8993,-0.0197359,,3,3.0
OClY,4.8444,-0.0174647,,3,3.0
Ge2SmTh,0.0,-0.0454016999999999,,3,3.0
Na2KSn,0.0,-0.0133423999999999,,3,3.0
Cu2Tm,0.0,-0.0277387,,3,3.0
F6RbSb,5.8261,-0.0126151,,3,3.0
CeHg2Bi,0.0,-0.0653463,,3,3.0
Ni3Ga2Ho,0.0,-0.0223009,,3,3.0
O6Si2Co,0.0,-0.0105436,,3,3.0
TiFe2Co,0.0,-0.0176617,,3,3.0
C5Co3Tb4,0.0,-0.0244267,,3,3.0
SrSbHg2,0.0,-0.0495187,,3,3.0
H2CdBa2,0.0,-0.0237414,,3,3.0
LiLa2Au,0.0,-0.0399436,,3,3.0
PU2,0.0,-0.072925,,3,3.0
In5DyPt,0.0,-0.0412511,,3,3.0
N2YNb,0.0,-0.0214379,,3,3.0
BN2BrSr2,2.8383,-0.0166347,,3,3.0
MgGaRh,0.0,-0.0189633,,3,3.0
Ca2CsBi2,0.0,-0.0436255,,3,3.0
SSb2,0.0,-0.0281217,,3,3.0
Li2YAg,0.0,-0.0161228,,3,3.0
Ru5W,0.0,-0.040673,,3,3.0
ZnRhLu2,0.0,-0.0402808,,3,3.0
Be2FeCu,0.0,-0.0106669,,3,3.0
AlMnTh,0.0,-0.0408564,,3,3.0
OFEu,0.0,-0.0246531999999999,,3,3.0
MgRuHo,0.0,-0.0298954,,3,3.0
CO3Tl2,3.1099,-0.0301309,,3,3.0
CuTc5,0.0,-0.0316997,,3,3.0
AlGa5Sm,0.0,-0.0194329,,3,3.0
O8As2RbTa,3.3299,-0.0167714999999999,,3,3.0
NiY6Sn2,0.0,-0.0289242,,3,3.0
Al3Mn4,0.0,-0.013938,,3,3.0
ZnPmPt2,0.0,-0.0502597,,3,3.0
I4PtTl2,1.1426,-0.0521242,,3,3.0
AlIn3Ba2,0.0,-0.0317133,,3,3.0
O4Fe2Cu,0.0,-0.0122531999999999,,3,3.0
CuSn,0.0,-0.0255684,,3,3.0
Al3CuGe2Er3,0.0,-0.0260287,,3,3.0
MgBaTl,0.0,-0.0394172999999999,,3,3.0
Li2F6In,0.0,-0.009123,,3,3.0
Be4CoAu,0.0,-0.0175501,,3,3.0
H6NiPr2,0.1988,-0.0142529,,3,3.0
O8P2RbDy,0.0,-0.0141058,,3,3.0
In2LaAu2,0.0,-0.0504225,,3,3.0
Ca2Ga3Au2,0.0,-0.0302287,,3,3.0
CdSbHg2,0.0,-0.050987,,3,3.0
Ti5Te4,0.0,-0.0261975,,3,3.0
Li5Cu2Ge2,0.0,-0.009276,,3,3.0
KAs2In2,0.0,-0.0234037,,3,3.0
F6CuZn,0.0,-0.0079679,,3,3.0
Si4CaSr,0.0,-0.0123789,,3,3.0
Cd2SmTm,0.0,-0.0396959,,3,3.0
CuY6Pb2,0.0,-0.0376038,,3,3.0
LiAlCu2,0.0,-0.0104121,,3,3.0
H4NiHo,0.0,-0.0137025,,3,3.0
ORh,0.0,-0.0207092,,3,3.0
Te3Ho2,0.5856,-0.0434778,,3,3.0
SiHoW,0.0,-0.0433444999999999,,3,3.0
Ti2FeNi,0.0,-0.0169338,,3,3.0
PdSb2Sm6,0.0,-0.0423567,,3,3.0
AlScMo2,0.0,-0.0231703,,3,3.0
HMgHf3,0.0,-0.0393818,,3,3.0
Al3CuGe2Ho3,0.0,-0.0255813999999999,,3,3.0
NPbTh3,0.0,-0.0753588,,3,3.0
MnFeRh2,0.0,-0.0264081,,3,3.0
RhBaPb3,0.0,-0.0606438,,3,3.0
O2K2Pd,1.9247,-0.0136125,,3,3.0
Pd3Cd2Ba,0.0,-0.0336451,,3,3.0
CdBa,0.0,-0.0353592,,3,3.0
In2Tm,0.0,-0.0400681,,3,3.0
PTeEr,0.0147,-0.0338692,,3,3.0
O2CdSn2I2,1.9009,-0.0278392,,3,3.0
Mg4Ag5,0.0,-0.0198116,,3,3.0
Ru2Ho3Ir,0.0,-0.0486281,,3,3.0
NiHf6Bi2,0.0,-0.0613798,,3,3.0
Sc4In5Pt2,0.0,-0.0339913,,3,3.0
O6CaBa2Ir,0.281,-0.0220991,,3,3.0
SiAs2Hg,0.0414,-0.0296737,,3,3.0
ZnGeCs2,0.6866,-0.027235,,3,3.0
FePb2Th6,0.0,-0.0830387,,3,3.0
FeZr2Tc,0.0,-0.0289536,,3,3.0
LiSiZnPd,0.0,-0.01511,,3,3.0
GaTb2Ir2,0.0,-0.0514598,,3,3.0
C2Hf3Pb,0.0,-0.0482207999999999,,3,3.0
RbTe2Np,0.0,-0.0514166999999999,,3,3.0
Li4Sr3Bi4,0.0,-0.0363427,,3,3.0
Al3Nd2Au,0.0,-0.0306661,,3,3.0
GaAs2Tl,0.0292,-0.032409,,3,3.0
ScNiHg,0.0,-0.0333122,,3,3.0
Pd2TbPt3,0.0,-0.0545364,,3,3.0
Rh2CeIr3,0.0,-0.0547048,,3,3.0
B4CrNb,0.0,-0.0140448,,3,3.0
F3Ir,1.7236,-0.0218735,,3,3.0
O6Ca2DyTa,4.1753,-0.0205545,,3,3.0
Zn4Os,0.0,-0.0251588999999999,,3,3.0
Ru2Er3Au,0.0,-0.0490745999999999,,3,3.0
TbTmPb,0.0,-0.0586953,,3,3.0
AlCo2Tb2,0.0,-0.0274747999999999,,3,3.0
B2Co3Pr,0.0,-0.0186238,,3,3.0
NaHoPb2,0.0,-0.0516291,,3,3.0
RbAg2Cs2,0.0,-0.0317389,,3,3.0
BCo3Hf,0.0,-0.0247378,,3,3.0
ZrHg2Pb,0.0,-0.0608706,,3,3.0
O3Mn2,0.6346,-0.0131196,,3,3.0
Ca2SrAg,0.0,-0.0183853,,3,3.0
Si2Ga3Tb2,0.0,-0.023809,,3,3.0
AsRu2Ac,0.0,-0.0454149,,3,3.0
B3Ir2,0.0,-0.0330749,,3,3.0
B2MgCo3,0.0,-0.0121795,,3,3.0
OK4Br2,1.3453,-0.0128442,,3,3.0
O2CePr,0.0,-0.0281082,,3,3.0
O4FNaFeAs,1.2369,-0.0107466,,3,3.0
GaGeSm,0.0,-0.0274137,,3,3.0
S2MnCs2,1.7946,-0.0239564,,3,3.0
S2ZnRb2,3.1778,-0.0160795,,3,3.0
C2Cl5Ca4,0.0,-0.0108393,,3,3.0
Mg2CuGe2,0.0,-0.0127749,,3,3.0
Co2NdPu,0.0,-0.0470379999999999,,3,3.0
RuPd2Hf3,0.0,-0.0488455999999999,,3,3.0
H8B2Zn,5.1718,-0.0051616,,3,3.0
Li2O8V3Ni,0.0,-0.0111633999999999,,3,3.0
Mn2Se2Hg,0.0,-0.029251,,3,3.0
Ru2Dy3Ir,0.0,-0.0479889,,3,3.0
ScTc2W,0.0,-0.0387892,,3,3.0
CN2ClPr,3.8144,-0.0174005,,3,3.0
S3MnCs2,0.1876,-0.0216274,,3,3.0
Al2Te5,1.0437,-0.0291765,,3,3.0
Mo3Te3Tl,0.0,-0.0415541,,3,3.0
AlGa2Zr2,0.0,-0.0210488,,3,3.0
O4PrLu,2.8815,-0.0237132,,3,3.0
Rh2Sm3Tl3,0.0,-0.0529103,,3,3.0
H2O2ClSm,5.1807,-0.0142554999999999,,3,3.0
CaRu2Ta,0.0,-0.036724,,3,3.0
Al2Cu2Sr,0.0,-0.0139163,,3,3.0
Cl4K2Br2Pt,1.7857,-0.0188229,,3,3.0
BaPb,0.0,-0.0584683,,3,3.0
Ga3Ge2Sr3Pd,0.0,-0.0213432,,3,3.0
Sc2Co3,0.0,-0.0163122,,3,3.0
Br3SnCs,0.6513,-0.0277188,,3,3.0
AlSc2Ni,0.0,-0.01355,,3,3.0
Al2Zn2Sm,0.0,-0.017922,,3,3.0
Cl6K2YIn,3.194,-0.0145747,,3,3.0
MnSn2Ta6,0.0,-0.0544028,,3,3.0
B2O6GeSr,5.2119,-0.0119717,,3,3.0
Li2RhIr,0.0,-0.0276886,,3,3.0
Te2PrTl,0.6195,-0.0487308,,3,3.0
ZrNbMo2,0.0,-0.0334094,,3,3.0
Cl6AsCs2Tl,1.4745,-0.0230644,,3,3.0
Ge2YOs,0.0,-0.0350946,,3,3.0
K2AsRb,1.2654,-0.0148038,,3,3.0
LiYCd,0.0,-0.0204634,,3,3.0
SrHgBi2,0.0,-0.0624197,,3,3.0
Co4MoRe,0.0,-0.0290996,,3,3.0
O6SeBa3,3.1733,-0.0198339,,3,3.0
Cd2Sb2Pb,0.0,-0.0421625,,3,3.0
LiO6Y2Mo,0.2896,-0.0160348,,3,3.0
AgCdTl2,0.0,-0.0515737999999999,,3,3.0
B2CFe2Pa,0.0,-0.0271809,,3,3.0
Li2OF5V2,0.5359,-0.0093728,,3,3.0
ZnAgNd,0.0,-0.0298701,,3,3.0
Pd2CdNd2,0.0,-0.037445,,3,3.0
Mg2GaHg2,0.0,-0.0326974,,3,3.0
CoGe3Sr,0.0,-0.0197788,,3,3.0
Se3BaPa,0.0,-0.0416027,,3,3.0
Mg2Sc,0.0,-0.0081001999999999,,3,3.0
In3Hg5,0.0,-0.0550948,,3,3.0
TiTcHf,0.0,-0.0383344,,3,3.0
GaNd2Os2,0.0,-0.0498336,,3,3.0
H4NiCe,0.0,-0.0129169,,3,3.0
Co2CuZn,0.0,-0.0157978,,3,3.0
Mg2Cu2Hg,0.0,-0.021848,,3,3.0
Co6Ga6Dy,0.0,-0.0194926999999999,,3,3.0
PdIn5Ce,0.0,-0.0354168,,3,3.0
CoIr2Pt,0.0,-0.0574412,,3,3.0
Ge2Nb,0.0,-0.0241702,,3,3.0
B2O6CoGe,0.0,-0.0108796999999999,,3,3.0
Ca2Rh3Pb,0.0,-0.0332165,,3,3.0
InNdPt2,0.0,-0.0553913,,3,3.0
Li6F8Mn,0.0,-0.0069474,,3,3.0
CaGaRh,0.0,-0.0206047,,3,3.0
Ti3Mo,0.0,-0.0207773,,3,3.0
Al3CoGe2Sm3,0.0,-0.024307,,3,3.0
S3SrSn,0.6098,-0.0186047,,3,3.0
F4FeSr,1.4098,-0.0123168,,3,3.0
F9Ba3Pr,6.5333,-0.0190615999999999,,3,3.0
MgAl3Ge2Ho3,0.0,-0.0242783,,3,3.0
LiNaCl2,6.4357,-0.0076352,,3,3.0
KCrCuTe3,0.0,-0.0261909,,3,3.0
ClGaGd,0.0,-0.0292345,,3,3.0
Ni5Nd,0.0,-0.0209975999999999,,3,3.0
AlCu4Sm,0.0,-0.0191164999999999,,3,3.0
O6K2Cu2Te,1.2105,-0.0123549,,3,3.0
Na2RbBa2,0.0,-0.0215915,,3,3.0
MgNi2In,0.0,-0.0178626,,3,3.0
S3KZrAg,0.9593,-0.0179162,,3,3.0
HAlZr3,0.0,-0.0210791,,3,3.0
O4FeSr2,0.0,-0.0150755,,3,3.0
C2N3PCl4,4.0131,-0.0092767,,3,3.0
AsSeAu,0.1858,-0.0366354,,3,3.0
O10F2Mg3AlSi3K,5.1571,-0.0097349,,3,3.0
C5Co3Dy4,0.0,-0.0247922,,3,3.0
FeTc8,0.0,-0.033095,,3,3.0
O2Y2Pb,0.0,-0.0316534,,3,3.0
B6O12PZn3Ga,4.7245,-0.0103591,,3,3.0
Al3MnHf2,0.0,-0.0282794,,3,3.0
O6Cr2SrBi,0.0,-0.0197893,,3,3.0
RhReIr,0.0,-0.0588370999999999,,3,3.0
Li2F6La,0.0,-0.0108948999999999,,3,3.0
Si2ScRh2,0.0,-0.0215233,,3,3.0
O6Na5W,0.0,-0.0126182999999999,,3,3.0
NiTcRh,0.0,-0.0284163,,3,3.0
LiP2Co2Ce,0.0,-0.0179421,,3,3.0
Mg2LaIr,0.0,-0.0316216,,3,3.0
NiSe2Hg,0.2843,-0.0313433,,3,3.0
Si4WRe,0.0,-0.0303713,,3,3.0
LiNaPb2,0.0,-0.0398602,,3,3.0
F6TiPr,0.0,-0.0139216999999999,,3,3.0
Si3FeNp,0.0,-0.0312254,,3,3.0
Cl2Cu5AsSe4,0.4578,-0.0162537,,3,3.0
Al3Ge2PdLu3,0.0,-0.0298114999999999,,3,3.0
F6CaFe,0.8604,-0.0090523,,3,3.0
Co5As4,0.0,-0.0186752,,3,3.0
B2ScNi2,0.0,-0.0129168,,3,3.0
CuNdHg2,0.0,-0.0491967,,3,3.0
MgP2Y,0.0,-0.014413,,3,3.0
O4AsSm,4.5173,-0.0175361,,3,3.0
H3RuHo,0.0,-0.0194154,,3,3.0
SAsRh,1.4357,-0.0219716999999999,,3,3.0
SiTi,0.0,-0.013796,,3,3.0
InLaPb2,0.0,-0.0576321999999999,,3,3.0
Cu2Sn2Sm,0.0,-0.0298121,,3,3.0
F6NiSm,0.2052,-0.013317,,3,3.0
S4MnY2,0.3546,-0.0180802,,3,3.0
As4Sr3Hg2,0.0,-0.03243,,3,3.0
MnZr2Ag,0.0,-0.0278792,,3,3.0
Si2Ru3Tb,0.0,-0.0292849,,3,3.0
CuGePd2,0.0,-0.0252995,,3,3.0
B2CSrPd2,0.0,-0.0192642999999999,,3,3.0
Ni2IHo2,0.0,-0.0341546999999999,,3,3.0
Co2Dy3Pb3,0.0,-0.0510146,,3,3.0
Co4Ge4Er3,0.0,-0.0275517,,3,3.0
RhIn3Ba,0.0,-0.0352023999999999,,3,3.0
Si2Ni2Ce,0.0,-0.020231,,3,3.0
O3MnRh,0.0,-0.0156612,,3,3.0
H4O4P2Ca,5.9692,-0.0079538,,3,3.0
