formula,bg_1,fidelity_id_1,bg_2,fidelity_id_2
LiEu2Tl,0.0,2,0.0,3
NiCd2Dy,0.0,2,0.0,3
NiPr6Bi2,0.0,2,0.0,3
Ca2GaPt2,0.0,0,0.0,2
Cu2La,0.0,2,0.0,3
La5Re3Mg1O16,0.039279,0,1.220274,5
OBrGd,2.6448,2,3.6936,3
LiNi2As2Tb,0.0,2,0.0,3
GaSb,0.0198,2,0.0946,3
Se6Mo2W,1.0101,2,1.1835,3
YRuPb,0.0,2,0.0,3
K4Cu4O4,1.6026200000000002,0,2.906657,5
MgSr3,0.0,2,0.0,3
Ni2Zn2As4Ba3,0.0,2,0.0,3
SmSb2,0.0,0,0.0,6
Ca4Co4P8O28,3.078679,0,4.875602,5
CdSnO3,0.9762,0,3.0,6
SiCuU,0.0,2,0.0,3
SrNbTe3,0.0,2,0.0,3
InTlPb2,0.0,2,0.0,3
Al5CuSe8,0.6622,2,1.0972,3
P12NdOs4,0.0,2,0.0,3
Y2Rh2Pt,0.0,2,0.0,3
NiBi,0.0,0,0.0,3
Li3Sc,0.0,0,0.0,2
P8S8,2.18135,0,3.229103,5
O9Nb2Ba4,2.9376,2,3.4006,3
CuSe3BaNd,0.7857,2,1.1283,3
Se4Rh2Pd,0.0,2,0.0,3
Tc2RhOs,0.0,2,0.0,3
PScV,0.0,2,0.0,3
NaGaCd2,0.0,2,0.0,3
Er3Ir2Au,0.0,2,0.0,3
Cr2Cl6,2.252694,0,3.61735,5
CdSnHg2,0.0,2,0.0,3
Ca3Pm,0.0,0,0.0,3
AlV6Ge,0.0,0,0.0,2
CdHg8,0.0,2,0.0,3
H2Si,2.8326,2,3.267,3
O2SiTe,0.0,2,0.0,3
Na3CsBi,0.0,2,0.0,3
Y6Cu2Si2S14,1.9788,0,2.876417,5
FeCo2Ni,0.0,2,0.0,3
F8InPr2,0.0,2,0.0,3
CGe2Os2Th2,0.0,2,0.0,3
SiPd2Th,0.0,2,0.0,3
S24,2.304864,0,3.369181,5
O3CuDy,0.0,2,0.0,3
ZnGeRh2,0.0,2,0.0,3
O6ZrBa2Gd,0.0,2,0.0,3
Si2CaLa2,0.0,2,0.0,3
NaAlO2,3.7968,0,5.3558900000000005,4
OBa3Pb,0.0,2,0.0,3
Cl6K2Os,0.0,2,0.0,3
AlNb2,0.0,2,0.0,3
Ga5ZrRu,0.0,2,0.0,3
O3BrAg,2.1108,2,2.5878,3
O7Si2TiNd,0.2155,2,1.0177,3
KSrIn4,0.0,2,0.0,3
FeCo2Er2,0.0,2,0.0,3
B2AlSc2Ir5,0.0,2,0.0,3
B4AlLu,0.0,2,0.0,3
CTm2Hg,0.0,2,0.0,3
CdIn3,0.0,0,0.0,3
O6SbBa2Sm,3.8923,2,4.6243,3
OPPrOs,0.0,2,0.0,3
Ga2SrSn2,0.0,2,0.0,3
AlOs,0.0,2,0.0,3
Co2Te3,0.0,2,0.0,3
SrRh2Ba,0.0,2,0.0,3
PBrSm2,0.0,2,0.0,3
Ag5Nd,0.0,2,0.0,3
TbLuHg2,0.0,2,0.0,3
TbIrBi,0.0,2,0.0,3
ScCo2Zr2,0.0,2,0.0,3
CaCu2In,0.0,2,0.0,3
Mg2As3I,1.3658,2,1.8165,3
V2Zn2O7,2.5529,1,3.07006,4
AlSe4AgSn,0.9657,2,1.3648,3
GaAuPa,0.0,2,0.0,3
P4Rh6Tm,0.0,2,0.0,3
Ti6Se2Pt,0.0,2,0.0,3
S3KCuTm,0.0,2,0.0,3
ZnBaIr2,0.0,2,0.0,3
CeTbBi,0.0,2,0.0,3
AgLa2Au,0.0,2,0.0,3
MgTe2Lu6,0.0,2,0.0,3
CuPt3,0.0,2,0.0,3
CFe3In,0.0,2,0.0,3
Al2CoSe4,0.2594,2,1.2791,3
SeSnPt,0.3605,2,0.5415,3
TmAu2,0.0,2,0.0,3
O5Rb5Bi,0.917,2,1.304,3
Si2In3Dy3Pt,0.0,2,0.0,3
Si2Ag2Ba,0.0,2,0.0,3
K3GeSe3,1.827899999999999,0,2.21591,4
N3RuLa,0.0,2,0.0,3
Ti2Ge2Rh,0.0,2,0.0,3
Ti6ZnSe2,0.0,2,0.0,3
LiYPd2Sb2,0.0,2,0.0,3
MoAgPt2,0.0,2,0.0,3
Cl2Ni,0.7327,2,2.3119,3
ZrIn2Ir,0.0,2,0.0,3
Ga2Pt2Bi,0.0,2,0.0,3
AlInTh,0.0,2,0.0,3
Na2S,2.4399,0,2.4,6
SiNiTc2,0.0,2,0.0,3
TiRhPt2,0.0,2,0.0,3
GaRu,0.0,0,0.0,3
Li3Y,0.0,0,0.0,3
PdSn5Sm,0.0,2,0.0,3
Ge4Ba3Ir4,0.0,2,0.0,3
Cs2N6C8,3.7878879999999993,0,5.09216,5
N2O6Ba,3.6476,2,4.116,3
Te3Cs2Ta,0.0,2,0.25,3
Pr2Se3,1.475099999999999,0,1.8,6
O6Sr2NbNd,3.0143,2,3.5227,3
Ni2Er3Hg,0.0,2,0.0,3
Ti6Sb2Au,0.0,2,0.0,3
BrBa2Hg,0.0,2,0.0,3
Sr16Cr8O32,1.821009,0,3.235485,5
Er3Ir2Tl3,0.0,2,0.0,3
CSi2Cr2Er2,0.0,2,0.0,3
Y4Pt,0.0,0,0.0,3
Ag4Cu4P4O16,0.585286,0,2.157499,5
H4Ti6O14,2.821414,0,4.274611,5
CaAs4Rh6,0.0,2,0.0,3
Si3Ca5,0.0,2,0.0,3
LiOF4V,2.0987,2,2.2933,3
O6K2TeDy,0.0,2,0.0,3
CrAs,0.0,2,0.0,3
S2CuCdCs,2.0385,2,2.5093,3
O3TeIBi,2.309,2,2.6302,3
BaHgO2,2.2727,0,3.05517,4
O4SrBa3,1.9681,2,2.3928,3
CuY3Ir2,0.0,2,0.0,3
N2NaMo,0.0,2,0.0,3
ZrRhAu,0.0,2,0.0,3
SrTaNO2,1.116899999999999,0,1.99,6
InPtAu2,0.0,2,0.0,3
Mg3Ru4,0.0,2,0.0,3
CuPd2Bi,0.0,2,0.0,3
GeYRu,0.0,2,0.0,3
LiPd2Sb2U,0.0,2,0.0,3
N3YW,1.0512,2,1.3594,3
Cl6Rb2MoAg,0.7996,2,1.7479,3
PdTm2,0.0,2,0.0,3
Pb4Pd2Cl12,1.436867,0,2.93703,5
Na2Ga2Se3,1.3496,2,1.7967,3
H2CuPt,0.0,2,0.0,3
S3AsRb,1.0211,2,1.2594,3
Dy3Pt,0.0,0,0.0,2
YSbPt,0.2927,3,0.16,6
AlSr2Ba,0.0,2,0.0,3
InAu,0.0,2,0.0,3
MgRhTh,0.0,2,0.0,3
F3ZnCs,3.6468,2,4.4721,3
O6NiBa2Tb,0.0,2,0.0,3
LiCoGa2,0.0,2,0.0,3
O2AsBrSr,3.0009,2,3.4949,3
Tl8Pb2Te6,0.064511,0,0.227818,5
V3Ga,0.0,0,0.0,3
Mg2Ge2Tl,0.0,2,0.0,3
Mg2Os,0.0,2,0.0,3
RbAu,0.0606,2,0.2811,3
FeY2Ir2,0.0,2,0.0,3
F3KBrSb,3.5412,2,4.0039,3
CaRh2Tl,0.0,2,0.0,3
NiRu2,0.0,2,0.0,3
Ge2In2Ba3,0.0,2,0.0,3
ClAsEu2,0.0,2,0.0,3
Cl6Rb2EuAu,0.0,2,0.0,3
Cu3SnPu2,0.0,2,0.0,3
O3MnTm,0.0,2,0.0,3
OsPt3,0.0,2,0.0,3
SMnSb,0.0,2,0.0,3
F6PdIr,0.0,2,0.0,3
KPdIn2,0.0,2,0.0,3
LiNi2In2,0.0,2,0.0,3
Al3Ta2Au,0.0,2,0.0,3
Ba,0.0,0,0.0,2
Co2Ga3Th,0.0,2,0.0,3
B2N3Fe2La3,0.0,2,0.0,3
KBa2Hg2,0.0,2,0.0,3
O7PFe3,0.1384,2,1.2042,3
Zn2SnPa2,0.0,2,0.0,3
CoGa6Dy,0.0,2,0.0,3
F6RuPa,0.1872,2,1.049,3
H6CNSnI3,0.8064,2,0.9416,3
CdTbTl,0.0,2,0.0,3
Fe4S8,0.4602279999999999,0,1.19332,5
Al5S8Ag,1.3776,2,1.8938,3
Hf5Sn4,0.0,0,0.0,6
F6CoY,1.0855,2,2.8783,3
O17NaAl11,4.4868,2,5.1771,3
LiSn2Ir,0.0,2,0.0,3
Ga2Ag2Lu,0.0,2,0.0,3
InBaPt,0.0,2,0.0,3
Se4ZrNb,0.0,2,0.0,3
H4Li4Co,0.0,2,0.0,3
RbPt4Tl6,0.0,2,0.0,3
CoGeCe,0.0,2,0.0,3
Li2O4MnFe,0.0,2,0.007,3
NiGa6Pu,0.0,2,0.0,3
Er(CuGe)2,0.0,0,0.0,6
SiMn7,0.0,2,0.0,3
Se3SrPrAu,0.9895,2,1.3552,3
LiRh2Sb2Ce,0.0,2,0.0,3
RhSmTl5,0.0,2,0.0,3
CdTb2Ir,0.0,2,0.0,3
Ge3RhNp,0.0,2,0.0,3
ZnRuGd2,0.0,2,0.0,3
K8S4,2.034024,0,2.979915,5
P2I2Cl12,1.865955,0,3.106631,5
B2O6K2La,0.0,2,0.0,3
LiCa2Ge,0.0,2,0.0,3
LiO10P2Bi3,3.4588,2,3.8127,3
Mg2Dy,0.0,2,0.0,3
La2Ba2Mn1W2O12,1.628393,0,2.417233,5
Rh2Tm4Pb5,0.0,2,0.0,3
MnSe8Mo6,0.0,2,0.0,3
NbSn3La,0.0,2,0.0,3
NaS2Rb,0.0,2,0.0,3
Al3Ge2RuGd3,0.0,2,0.0,3
Ca2LaAu,0.0,2,0.0,3
Al9Ni2Eu,0.0,2,0.0,3
AlCdEu2,0.0,2,0.0,3
In5DyPt,0.0,2,0.0,3
Ni,0.0,2,0.0,3
Co2NiY,0.0,2,0.0,3
O2Na2Cu,0.0,2,0.9759,3
RhIn5Pr,0.0,2,0.0,3
LiNi2Ga,0.0,2,0.0,3
Pd2CdAu,0.0,2,0.0,3
ZnDyAu,0.0,2,0.0,3
NdMnSbO,0.0,1,0.0,6
B2Se2O7,3.941799999999999,0,4.64,6
O2IBaBi,2.8247,2,3.2014,3
O3GaAs,2.6022,2,3.3426,3
B2Fe3Tb,0.0,2,0.0,3
Y2SnAu,0.0,2,0.0,3
PCl6Cs3,2.9102,2,3.243,3
Mo4W,0.0,2,0.0,3
O8K3Dy,0.0,2,0.0,3
O7La2Pr2,0.5978,2,0.9064,3
Li2CaPt,0.0,2,0.0,3
Al2YPt2,0.0,2,0.0,3
Zn6Sr2Sn3,0.0,2,0.0,3
MnBrI,0.8853,2,1.8351,3
MgSn2Pr2,0.0,2,0.0,3
MgRhHo,0.0,2,0.0,3
Rb8Pd4I24,0.996212,0,1.622181,5
EuPb,0.0,2,0.0,3
Be2PdPt,0.0,2,0.0,3
AlLu2Ir2,0.0,2,0.0,3
H3F2,8.0745,0,8.6228,2
Hf1Se2,0.377393,0,1.031217,5
O4BrBi2Pu,0.0,2,0.0,3
AgIn2Tm,0.0,2,0.0,3
S2RbAu,1.1262,2,1.4494,3
YTbBi,0.0,2,0.0,3
SiDyIr,0.0,2,0.0,3
Cu2Te3Tm,0.0,2,0.0,3
Ir2HgTh2,0.0,2,0.0,3
LiNaClBr,4.8722,2,5.8162,3
MnZr2Ag,0.0,2,0.0,3
Ga3Ge2Tb3Os,0.0,2,0.0,3
MgGePt2,0.0,2,0.0,3
O6Na2TiTe,2.5653,2,3.0415,3
Ni2InCe,0.0,2,0.0,3
HAlPd3,0.0,2,0.0,3
Al3Ge2Y3Pt,0.0,2,0.0,3
Tc5Rh4,0.0,2,0.0,3
S2Cu,0.0,2,0.0,3
Pd2Sm,0.0,2,0.0,3
OsPt4,0.0,2,0.0,3
MnAs2Pa,0.0,2,0.0,3
Si2Ga3RhSm3,0.0,2,0.0,3
C4MnTm3,0.0,2,0.0,3
AlFe2Tm2,0.0,2,0.0,3
Sb2CsPt2,0.0,2,0.0,3
P4Cd,0.1726,2,0.4433,3
Na2Se2Pd,0.6406,2,0.972,3
VRhSb,0.0,2,0.0,3
O6TiBa2Ho,0.0,2,0.0,3
Ga3Ge2Tm3Ir,0.0,2,0.0,3
LiNiBa3,0.0,2,0.0,3
Pm2PtPb,0.0,2,0.0,3
Na3HoBi2,0.0,2,0.0,3
Ge2PrOs,0.0,2,0.0,3
SnTl,0.0,2,0.0,3
K3Hg2,0.0,2,0.0,3
DyHg2,0.0,0,0.0,2
Li2SnHo,0.0,2,0.0,3
Cu4ErAu,0.0,2,0.0,3
N3P4Cl11,2.9808,2,3.3087,3
Ti2NiPd,0.0,0,0.0,2
CrSb2,0.0,2,0.0,3
AlTi2Mn,0.0,2,0.1018,3
CSbTb2,0.0,2,0.0,3
Cl6CrRb2,0.0,2,0.0,3
Li24Ir5,0.0,2,0.0,3
Cd4Na4P4O16,2.999525,0,4.728555,5
LiS2KHg,0.9973,2,1.3166,3
Ru2InSm2,0.0,2,0.0,3
Ru2ISm2,0.0,2,0.0,3
S2Se2MoW,0.6716,2,0.6251,3
O3Rb2Pr,0.0,2,0.0,3
O2CrPt,0.0,2,0.0,3
F2ITl,2.1089,2,2.4875,3
Al6CuLa,0.0,2,0.0,3
Al2RuEr,0.0,2,0.0,3
Fe2Lu2Pb,0.0,2,0.0,3
Si3RhLa2,0.0,2,0.0,3
Sb2Dy6Pt,0.0,2,0.0,3
Ni2Nd3Tl3,0.0,2,0.0,3
AlV3,0.0,2,0.0,3
H3ScPd,0.0,2,0.0,3
Sr2Pt8As12,0.127619999999999,0,0.454209999999999,5
As2PrIr2,0.0,2,0.0,3
PPd3In2,0.0,2,0.0,3
N8P8Br16,2.977929,0,4.336784,5
CoNi8,0.0,2,0.0,3
S4Cr2Ga,0.0,2,0.0,3
Ga2Y2Cd,0.0,2,0.0,3
H4O2Cl2Mn,1.4891,2,2.7488,3
SnNp,0.0,2,0.0,3
GeZrCe,0.0,2,0.0,3
N2VCs,0.5668,2,0.7814,3
NiPbBi2,0.0,2,0.0,3
F6MgMn,2.162,2,3.4179,3
Y6AuBi2,0.0,2,0.0,3
Cl6ScCuCs2,1.8703,2,2.0192,3
NSbCe3,0.0,2,0.0,3
TcAgLa2,0.0,2,0.0,3
PCl3Ca3,1.6554,2,2.1016,3
TiNiGe,0.0,0,0.0,2
Ba6P2O6B2,1.377845,0,2.20948,5
NdIrBi,0.0,2,0.0,3
K2BrAu,2.7305,2,3.3353,3
CePr3,0.0,0,0.0,2
Al2CoTh,0.0,2,0.0,3
Bi4Sc4O12,2.694142,0,3.831214,5
K5Ag,0.0,2,0.0,3
AlAgAu2,1.413399999999999,0,0.0,2
LiGaSe2,2.1203,2,2.646,3
B6Pb,0.9206,0,0.8669,2
F6Rb2CsTh,0.0,2,0.0,3
SbHoLu,0.0,2,0.0,3
B2O6SrEr,0.0,2,0.0,3
Ba2Mn2Bi2F2,0.94711,0,1.405121,5
ScMo,0.0,2,0.0,3
GaIr,0.0,0,0.0,3
CaCoGa6,0.0,2,0.0,3
LiScAg2,0.0,0,0.0,3
Al2MnMo,0.0,2,0.0,3
Ge6SmIr4,0.0,2,0.0,3
Sn8S16Si4,1.863805999999999,0,2.512903,5
I4Sb6Cd1S8,1.439265,0,2.092617,5
NaEuHg2,0.0,2,0.0,3
Si2Fe4O8,2.566222,0,3.106546,5
Al3Pd7,0.0,2,0.0,3
GaPb3,0.0,2,0.0,3
LiCd2Rh,0.0,0,0.0,6
O6MgTiEr2,3.2489,2,3.6642,3
O2CuSr2I,2.4053,2,2.7757,3
Rh2CdNd,0.0,2,0.0,3
Sn4P4Na4F4O16H4,3.57494,0,4.486176,5
OFHo,5.1035,2,5.6048,3
Sb2CsIr2,0.0,2,0.0,3
C6N6FeNiCs2,1.6817,2,3.4839,3
PdEr2Ir,0.0,2,0.0,3
H2Ca2As,0.0,2,0.0,3
O4CrAs,0.0,2,0.0,3
MgAg5,0.0,2,0.0,3
CoBrY,0.0,2,0.0,3
ScMo4Ta,0.0,2,0.0,3
Y2PtPb,0.1086,0,0.0,3
HRb3Hg,0.0,2,0.0,3
LiCo8,0.0,2,0.0,3
Ag6Au7,0.0,2,0.0,3
KAg2Sb,0.0,2,0.0,3
KNi2Te2,0.0,2,0.0,3
SiSc2,0.0,2,0.0,3
Zr3Pt,0.0,2,0.0,3
Fe2TbNp,0.0,2,0.0,3
SrCd,0.0,2,0.0,3
B2Er,0.0,2,0.0,3
LiCd2In,0.0,0,0.0,3
SrWO4,4.6571,1,4.917470000000001,4
ZnRhTb,0.0,2,0.0,3
Mg2Zn2Y,0.0,2,0.0,3
LaCl3,3.6454,0,5.539560000000001,4
MgGa2Hf2,0.0,2,0.0,3
Ag2Cs2Au,0.0,2,0.0,3
OCdTeBa,1.573,2,1.9945,3
Sr2Ir2Tl,0.0,2,0.0,3
GeNb,0.0,2,0.0,3
O9ZnBa3Ta2,3.3705,2,3.8513,3
ZnSb2Th6,0.0,2,0.0,3
FeGa2Y6,0.0,2,0.0,3
FeRuRe2,0.0,2,0.0,3
H3IrTh,0.0,2,0.0,3
Al4CaPd,0.0,2,0.0,3
S2CdCs2,2.3436,2,2.9403,3
Li5O8Co3,0.0227,2,0.0,3
ScTlSe2,0.6146,0,0.79,6
Si3Pr2,0.0,2,0.0,3
F6NaFeCs2,0.0,2,0.0,3
N2CuNd2,0.0,2,0.0,3
GeCdTe4Tl2,0.0121,2,0.2831,3
F6NaK2Mo,1.8742,2,2.9058,3
CuInI4,1.2121,2,1.5283,3
Si3CoNp,0.0,2,0.0,3
Cs4Si4Te12,1.14289,0,1.7693329999999992,5
Te8Cu8Cl8O20,1.316643,0,3.120172,5
CoPt3,0.0,0,0.0,3
MgGa2Er2,0.0,2,0.0,3
H5RuPr2,0.0,2,0.0,3
Y2Au2Pb,0.0,2,0.0,3
S4MnNi3,0.0,2,0.0,3
FeBrSm,0.0,2,0.0,3
BeFeRh2,0.0,2,0.0,3
SrAuHg2,0.0,2,0.0,3
F11NaTiZr2,0.0,2,0.2328,3
Be5Au4,0.0,2,0.0,3
Ga3Ho2,0.0,2,0.0,3
GeSr2Ir2,0.0,2,0.0,3
SiSr2,0.2459,2,0.5588,3
Li2AlPd,0.0,0,0.0,2
Al2BaAu2,0.0,2,0.0,3
NaTe2Tl,0.0,2,0.0,3
CSiRu2Er,0.0,2,0.0,3
As2RbPb2,0.0,2,0.0,3
Ba3(AsO4)2,3.906,0,5.19088,4
TlPt2Se3,0.461999999999999,0,0.699905,4
O3NaKMn,0.1703,2,1.0263,3
Ge2K8O8,2.651003,0,4.171386,5
P2Ti6Ga,0.0,2,0.0,3
K4Pd2P4,0.975912,0,1.797221,5
Cl2Ca2Se,3.2142,2,3.7622,3
MnLaPt2,0.0,2,0.0,3
N2Zn2Sr,0.5686,2,0.9319,3
MgTaIr2,0.0,0,0.0,2
Ca2LaPb2,0.0,2,0.0,3
Mg3Sn,0.0,2,0.0,3
FeCoAs,0.0,2,0.0,6
Ni3La2,0.0,2,0.0,3
Cs2NaMnF6,0.0,1,0.0,6
F6KMnRb,2.4582,2,3.7543,3
ZnInTm,0.0,2,0.0,3
HO2Ti,0.0,2,0.0,3
H3B3K,4.8723,2,5.2354,3
CuBiSeO,0.3006,0,0.82,6
Al3Ge2Y3Re,0.0,2,0.0,3
Ca2Ga3Pd,0.0,2,0.0,3
ScCu3,0.0,0,0.0,2
CAlTiNb,0.0,2,0.0,3
Rh2TmBi,0.0,2,0.0,3
CrSb2Dy6,0.0,2,0.0,3
ScBPd3,0.0,0,0.0,6
Si2Ga2La,0.0,2,0.0,3
NaGe2Ru2,0.0,2,0.0,3
InTe2Dy,0.0,2,0.0,3
AgLu2Au,0.0,2,0.0,3
Co2RuU,0.0,2,0.0,3
MgCdTb,0.0,2,0.0,3
Li2Sb2Th,0.4709,2,0.6643,3
Ga2Ag,0.0,2,0.0,3
KCu2As2Tb,0.0,2,0.0,3
Na2ZnGa,0.0,2,0.0,3
YF3,7.545699999999999,0,9.83641,4
Mg5In2,0.0,0,0.0,2
MgCe2,0.0,2,0.0,3
NaScSe2,1.1407,2,1.5947,3
InPt3,0.0,2,0.0,3
Re6O18F6,2.708494,0,3.991617,5
H2Sc2Cd,0.0,2,0.0,3
LiScZn4,0.0,2,0.0,3
CdEr2Au2,0.0,2,0.0,3
ClScSe,1.2036,2,1.6077,3
O6CuSnBa2,0.0,2,0.0,3
O4BrInBi2,1.3006,2,1.6746,3
In4Ba8Al4O20,2.036233,0,3.35289,5
GePd2,0.0,0,0.0,3
Ni4GaHf,0.0,2,0.0,3
AlSnBa,0.0,2,0.0,3
MgSiPr,0.0,2,0.0,3
RuHf2Os,0.0,2,0.0,3
LiCa2Pb2,0.0,2,0.0,3
FeNiSb4,0.0,0,0.0,2
F6SiTe2Hg3,2.1982,2,2.3916,3
Mg2Si,0.4415,3,0.437415,4
SeO2,3.2874,0,4.10701,4
OZnSbLa,0.0,2,0.0,3
BO5PBa,5.5175,2,6.2255,3
CaNiSe3Dy,0.0,2,0.0,3
LiMg14Ce,0.0,2,0.0,3
Ga2TmPt2,0.0,2,0.0,3
SrIr2,0.0,2,0.0,3
SnHfIr2,0.0,2,0.0,3
SnPt3C,0.0,0,0.0,6
Mg4InPb,0.0,2,0.0,3
Cu2Na4As2,0.860563,0,1.289488,5
Ga2Y2Tl,0.0,2,0.0,3
Ti2MoAu,0.0,2,0.0,3
O5Fe2TeBa3,0.0,2,0.0,3
Li4CaTl,0.0,2,0.0,3
Cs2Bi2Nb4O14,2.415891,0,3.680538,5
CoIn3Hg,0.0,2,0.0,3
ZrTaIr2,0.0,2,0.0,3
H4CaRu,0.7563,2,1.3223,3
CeMgAg2,0.0,0,0.0,6
Ru3Pt5,0.0,2,0.0,3
K2Br6PdAg,0.0,2,0.0,3
LiRu2Re,0.0,2,0.0,3
O2PdLa2,0.49,2,0.6905,3
Si2ZnSm2,0.0,2,0.0,3
TeO2,3.13323,4,3.0,6
Ga3Ho3Pt2,0.0,2,0.0,3
Sc2SnPt2,0.0,2,0.0,3
Be5Ag,0.0,2,0.0,3
Al6Tc,0.0,2,0.0,3
KGe2Ag2,0.0,2,0.0,3
Li2Mg,0.0,0,0.0,2
Pd2InTb2,0.0,2,0.0,3
O6SnLa2Eu,0.0,2,0.1153,3
As16S16,1.596751,0,2.36305,5
Al4CaTa2,0.0,2,0.0,3
LiN3Hf2,0.5056,2,0.8857,3
GeLuOs,0.0,2,0.0,3
S16N12I4Cl8,1.645783,0,2.571178,5
C3S6V2Nb6,0.0,2,0.0,3
SiCl2Sr3,0.0,2,0.0,3
Y2Cr2O6,1.929601,0,3.084581,5
S2Tc,0.9823,2,1.1161,3
ZnRu2Np,0.0,2,0.0,3
Pb3Np,0.0,2,0.0,3
BeAl2Mo,0.0,2,0.0,3
CoZrRh2,0.0,2,0.0,3
As2Ru2Sm,0.0,2,0.0,3
Nb2Rh2Hg,0.0,2,0.0,3
Tl4Te10Sn2,0.0,0,0.4167119999999999,5
Si2CrRe,0.0,2,0.0,3
LiRhSm2,0.0,2,0.0,3
Sn5La,0.0,2,0.0,3
H2O2Cd,1.5715,2,2.1067,3
SiGeTe3,0.0,2,0.0,3
LiYTe,0.0,2,0.0,3
Er5Pb,0.0,2,0.0,3
Li2Mg2Ge2Eu,0.0,2,0.0,3
Al3Si2FeZr3,0.0,2,0.0,3
F2ClIn,3.2847,2,3.9693,3
Ge4Ag2S14Na10,1.704363,0,2.80012,5
Al5Cr,0.0,2,0.0,3
CeHoBi,0.0,2,0.0,3
Li2ZnIn,0.0,2,0.0,3
Be12W,0.0,2,0.0,3
K2ZnSb2Ba,0.0,2,0.0,3
RbSn2Sb2,0.0,2,0.0,3
CuEu2Pt,0.0,2,0.0,3
NaS2ZnCs,1.9651,2,2.4988,3
SnTeTm,0.0,2,0.0,3
SmAuBi2,0.0,2,0.0,3
GaRu2U,0.0,2,0.0,3
Ge2SrAg,0.0,2,0.0,3
O6Ba2TmPt,0.0,2,0.0,3
TiCuTe2,0.0,2,0.0,3
BeTeBa2,0.0,2,0.0,3
Na2SrHg2,0.0,2,0.0,3
H2F4Ca,7.6936,2,8.5175,3
GaPtAc2,0.0,2,0.0,3
RhCdTl2,0.0,2,0.0,3
Pd2TmAu,0.0,2,0.0,3
LiLu2Pd,0.0,0,0.0,6
Zr2In5Ni,0.0,0,0.0,6
CuSr6Bi2,0.0,2,0.0,3
O2U,0.0,2,0.0,3
O3VPb,0.0,2,0.2563,3
H6AlBa2,0.0,2,0.0,3
LiZn2Ge2,0.0,2,0.0,3
Ca2Sr3,0.0,2,0.0,3
BaHg2Tl,0.0,2,0.0,3
S3K2Fe,0.0206,2,0.144,3
TiFe2Pt,0.0,2,0.0,3
CuZnZr,0.0,2,0.0,3
TbBe13,0.0,0,0.0,6
CuGaPu,0.0,2,0.0,3
O6FeSrBa2,0.0,2,0.0,3
AgGd2Hg,0.0,2,0.0,3
B2O6Ba3,4.296,2,4.833,3
MgGaLu2,0.0,2,0.0,3
B2N3Co2Pr3,0.0,2,0.0,3
ZnInPb2,0.0,2,0.0,3
CeIr7,0.0,2,0.0,3
TiAu8,0.0,2,0.0,3
O6KRuI,0.2075,2,0.1817,3
AlCrOs2,0.149799999999999,0,0.0,3
CoNiHo2,0.0,2,0.0,3
Ag4LaPb,0.0,2,0.0,3
RhIr2U,0.0,2,0.0,3
K5Au3,0.0,2,0.0,3
LiBF4,8.479,2,9.211,3
EuPt2,0.0,2,0.0,3
N2Cr,0.7207,2,0.684,3
MnPt7,0.0,2,0.0,3
B2O6Rb2Pu,0.0,2,0.0,3
Al3Sc2Pd,0.0,2,0.0,3
PZr2Pt,0.0,2,0.0,3
O4SAg,0.0,2,0.4349,3
Ni3Sb2Te2,0.0,2,0.0,3
SrIn4Pt,0.0,0,0.0,3
CrBr3Tl,0.0,2,0.0,3
Ba3Ti3B2O12,2.034423,0,3.372639,5
Br6AgCs2Au,0.0,2,0.0,3
Ni4S8,0.7420289999999999,0,1.255728,5
As2Tl,0.0,2,0.0,3
AlILa,0.0,2,0.0,3
La8Se4Si4O16,2.39505,0,3.705673,5
NiGeTm,0.0,2,0.0,3
Ti2CrFe,0.0,2,0.0,3
Ni2SbPm,0.0,2,0.0,3
BCo4Zr,0.0,2,0.0,3
Br6PtTl2,0.8807,2,1.2715,3
O6Na8Sn,1.8377,2,2.3957,3
O2FSeRb,3.2736,2,3.5963,3
Ge3RhGd,0.0,2,0.0,3
B7FeEr3,0.0,2,0.0,3
H8Mg2SrIr,0.0,2,0.0,3
Sr2Rh,0.0,2,0.0,3
SiTm,0.0,2,0.0,3
Y3Pt2Au,0.0,2,0.0,3
B5Ca2Re3,0.0,2,0.0,3
Be2FeRu,0.0,0,0.0,2
TeTmPb,0.0,2,0.0,3
Mg2CaEu,0.0,2,0.0,3
O6MgRuDy2,0.0,2,0.4159,3
Te6TbU,0.0,2,0.0,3
TlBi,0.0,2,0.0,3
Ga2La2Hg,0.0,2,0.0,3
Rh2W,0.0,2,0.0,3
O8Mo2Hf,3.3028,2,3.7077,3
Li4OF5Co,0.0,2,0.0,3
Sn2K4Br12,1.586688,0,2.77362,5
Li2Ni,0.0,2,0.0,3
AgIn4Pt2,0.0,2,0.0,3
Mg5In,0.0,2,0.0,3
Al5Ni2Er,0.0,2,0.0,3
Pd3Pb,0.0,0,0.0,2
F6Na2Pb,1.8143,2,2.3237,3
C2O6SmHg,0.0,2,0.0,3
Sc3Co2Cd,0.0,2,0.0,3
SiTc5,0.0,2,0.0,3
MgZn2Ta,0.0,2,0.0,3
OINd,3.5436,2,4.0577,3
Sn2BaIr3,0.0,2,0.0,3
Al3GeNp2,0.0,2,0.0,3
RbVP2S7,0.0,0,0.0,6
SiAgTm,0.0,2,0.0,3
HAlInBa,0.0,2,0.0,3
VGaTc2,0.0,0,0.0,2
